player_id,season,player_name,position,team,n_teams,games,targets,receptions,rec_yards,rec_tds,rec_air_yards,rec_yac,rec_first_downs,rec_epa,carries,rush_yards,rush_tds,ppr,tm_targets,tm_air_yards,tm_pass_att,tm_carries,tm_targets_full,tm_air_yards_full,tm_carries_full,tm_games,snap_games,off_snaps,tm_off_snaps,snap_pct_mean,st_snaps,off_plays_on_field,dropbacks_on_field,rushes_on_field,tm_off_plays,tm_dropbacks,tm_rushes,pfr_tgt,pfr_rec,pfr_adot,pfr_ybc,pfr_ybc_per_rec,pfr_yac,pfr_yac_per_rec,pfr_broken_tackles,pfr_rec_per_broken_tackle,pfr_drops,pfr_first_downs,ngs_avg_cushion,ngs_avg_separation,ngs_avg_intended_air_yards,ngs_percent_share_of_intended_air_yards,ngs_avg_yac,ngs_avg_expected_yac,ngs_avg_yac_above_expectation,ngs_catch_percentage,pbp_targets,rz_targets,i10_targets,ez_targets,deep_targets,third_down_targets,third_down_conv,target_epa_total,target_share,air_yards_share,target_share_full,air_yards_share_full,carry_share,carry_share_full,games_played_rate,wopr,racr,adot_nflverse,catch_rate,rec_epa_per_target,ypc,ypr,snap_share,off_snaps_pg,pass_snap_share,run_snap_share,play_share_part,targets_pg,rec_pg,rec_yards_pg,rec_tds_pg,air_yards_pg,ppr_pg,carries_pg,rush_yards_pg,rush_tds_pg,routes_proxy,routes_proxy_pg,tprr_proxy,yprr_proxy,pfr_drop_pct,target_epa,rz_targets_pg,i10_targets_pg,ez_targets_pg,deep_targets_pg,third_down_targets_pg,deep_target_rate,rz_target_share_of_own,third_down_conv_rate
00-0039041,2023,Elijah Higgins,TE,ARI,1,11,19,14,163,1,128,67,9,10.236289127060456,0,0,0,36.3,351,2483,359,310,540,4186,471,17,11.0,192.0,741.0,0.2581818181818182,111.0,197.0,91.0,87.0,1164.0,635.0,441.0,19.0,14.0,6.7,96.0,6.9,67.0,4.8,0.0,,2.0,9.0,,,,,,,,,19.0,2.0,1.0,1.0,1.0,6.0,6.0,10.236289127060445,0.05413105413105413,0.05155054369714056,0.03518518518518519,0.030578117534639272,0.0,0.0,0.6470588235294118,0.11728196178457959,1.2734375,6.7368421052631575,0.7368421052631579,0.5387520593189713,,11.642857142857142,0.2591093117408907,17.454545454545453,0.14330708661417324,0.19727891156462585,0.16924398625429554,1.7272727272727273,1.2727272727272727,14.818181818181818,0.09090909090909091,11.636363636363637,3.3,0.0,0.0,0.0,91.0,8.272727272727273,0.2087912087912088,1.7912087912087913,0.10526315789473684,0.5387520593189707,0.18181818181818182,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.5454545454545454,0.05263157894736842,0.10526315789473684,1.0
00-0036497,2023,Tim Jones,WR,JAX,1,10,18,11,83,0,152,31,4,-1.0348130930853272,0,0,0,19.3,356,2776,363,256,607,4981,453,17,17.0,339.0,1166.0,0.2994117647058823,196.0,346.0,190.0,136.0,1207.0,710.0,399.0,18.0,11.0,8.4,52.0,4.7,31.0,2.8,0.0,,0.0,4.0,,,,,,,,,18.0,0.0,0.0,0.0,2.0,3.0,1.0,-0.08781309308533114,0.05056179775280899,0.05475504322766571,0.029654036243822075,0.030515960650471793,0.0,0.0,0.5882352941176471,0.11417122688857947,0.5460526315789473,8.444444444444445,0.6111111111111112,-0.057489616282518176,,7.545454545454546,0.29073756432247,19.941176470588236,0.2676056338028169,0.3408521303258145,0.2866611433305717,1.8,1.1,8.3,0.0,15.2,1.9300000000000002,0.0,0.0,0.0,190.0,19.0,0.09473684210526316,0.4368421052631579,0.0,-0.004878505171407286,0.0,0.0,0.0,0.2,0.3,0.1111111111111111,0.0,0.3333333333333333
00-0037098,2023,Samori Toure,WR,GB,1,8,18,8,78,0,316,18,4,-2.5340439060986393,0,0,0,17.8,259,2456,265,218,561,4940,441,17,11.0,139.0,700.0,0.1981818181818182,1.0,140.0,82.0,49.0,1130.0,635.0,414.0,18.0,8.0,17.6,60.0,7.5,18.0,2.3,0.0,,1.0,4.0,,,,,,,,,18.0,2.0,0.0,4.0,7.0,6.0,2.0,-3.587043906098644,0.0694980694980695,0.12866449511400652,0.03208556149732621,0.06396761133603239,0.0,0.0,0.47058823529411764,0.19431225082690878,0.2468354430379747,17.555555555555557,0.4444444444444444,-0.14078021700547996,,9.75,0.19857142857142857,12.636363636363637,0.12913385826771653,0.11835748792270531,0.12389380530973451,2.25,1.0,9.75,0.0,39.5,2.225,0.0,0.0,0.0,82.0,10.25,0.21951219512195122,0.9512195121951219,0.05555555555555555,-0.19928021700548024,0.25,0.0,0.5,0.875,0.75,0.3888888888888889,0.1111111111111111,0.3333333333333333
00-0037801,2023,KaVontae Turpin,WR,DAL,1,16,18,12,127,3,163,39,9,12.21726057541543,11,110,1,59.7,561,4335,570,435,605,4794,468,17,16.0,140.0,1106.0,0.1225,123.0,146.0,83.0,42.0,1210.0,684.0,430.0,18.0,12.0,9.1,88.0,7.3,39.0,3.3,1.0,12.0,3.0,9.0,,,,,,,,,18.0,6.0,3.0,3.0,4.0,12.0,9.0,12.217260575415434,0.03208556149732621,0.037600922722029986,0.02975206611570248,0.03400083437630371,0.02528735632183908,0.023504273504273504,0.9411764705882353,0.0744489881514103,0.7791411042944786,9.055555555555555,0.6666666666666666,0.6787366986341906,10.0,10.583333333333334,0.12658227848101267,8.75,0.12134502923976608,0.09767441860465116,0.1206611570247934,1.125,0.75,7.9375,0.1875,10.1875,3.73125,0.6875,6.875,0.0625,83.0,5.1875,0.21686746987951808,1.5301204819277108,0.16666666666666666,0.6787366986341907,0.375,0.1875,0.1875,0.25,0.75,0.2222222222222222,0.3333333333333333,0.75
00-0038612,2023,A.T. Perry,WR,NO,1,8,18,12,246,4,293,20,10,19.071494034456784,0,0,0,60.6,255,2136,267,218,579,5016,480,17,10.0,343.0,646.0,0.53,0.0,351.0,208.0,128.0,1192.0,655.0,457.0,18.0,12.0,16.3,226.0,18.8,20.0,1.7,0.0,,1.0,10.0,,,,,,,,,18.0,4.0,2.0,5.0,5.0,7.0,4.0,19.071494034456784,0.07058823529411765,0.13717228464419476,0.031088082901554404,0.05841307814992026,0.0,0.0,0.47058823529411764,0.2019029521921128,0.8395904436860068,16.27777777777778,0.6666666666666666,1.05952744635871,,20.5,0.5309597523219814,34.3,0.31755725190839695,0.2800875273522976,0.29446308724832215,2.25,1.5,30.75,0.5,36.625,7.575,0.0,0.0,0.0,208.0,26.0,0.08653846153846154,1.1826923076923077,0.05555555555555555,1.05952744635871,0.5,0.25,0.625,0.625,0.875,0.2777777777777778,0.2222222222222222,0.5714285714285714
00-0028002,2023,Randall Cobb,WR,NYJ,1,9,17,5,39,1,165,23,3,-14.414470429737635,0,0,0,16.9,255,2021,276,215,563,4000,388,17,11.0,210.0,675.0,0.3181818181818182,7.0,218.0,150.0,50.0,1140.0,695.0,357.0,17.0,5.0,9.7,16.0,3.2,23.0,4.6,0.0,,2.0,3.0,,,,,,,,,17.0,4.0,0.0,0.0,2.0,6.0,1.0,-15.467470429737629,0.06666666666666667,0.08164275111331024,0.03019538188277087,0.04125,0.0,0.0,0.5294117647058824,0.15714992577931716,0.23636363636363636,9.705882352941176,0.29411764705882354,-0.8479100252786844,,7.8,0.3111111111111111,19.09090909090909,0.2158273381294964,0.1400560224089636,0.1912280701754386,1.8888888888888888,0.5555555555555556,4.333333333333333,0.1111111111111111,18.333333333333332,1.8777777777777775,0.0,0.0,0.0,150.0,16.666666666666668,0.11333333333333333,0.26,0.11764705882352941,-0.9098512017492723,0.4444444444444444,0.0,0.0,0.2222222222222222,0.6666666666666666,0.11764705882352941,0.23529411764705882,0.16666666666666666
00-0033757,2023,Robert Tonyan,TE,CHI,1,12,17,11,112,0,145,57,6,3.747352394566412,0,0,0,22.2,344,2692,373,357,477,3775,534,17,17.0,323.0,1138.0,0.2823529411764706,203.0,336.0,172.0,124.0,1165.0,621.0,474.0,17.0,11.0,8.5,55.0,5.0,57.0,5.2,1.0,11.0,2.0,6.0,,,,,,,,,17.0,3.0,0.0,1.0,2.0,3.0,1.0,3.7473523945664056,0.04941860465116279,0.05386329866270431,0.03563941299790356,0.038410596026490065,0.0,0.0,0.7058823529411765,0.1118322160406372,0.7724137931034483,8.529411764705882,0.6470588235294118,0.2204324937980242,,10.181818181818182,0.28383128295254834,19.0,0.27697262479871176,0.2616033755274262,0.28841201716738196,1.4166666666666667,0.9166666666666666,9.333333333333334,0.0,12.083333333333334,1.8499999999999999,0.0,0.0,0.0,172.0,14.333333333333334,0.09883720930232558,0.6511627906976745,0.11764705882352941,0.22043249379802385,0.25,0.0,0.08333333333333333,0.16666666666666666,0.25,0.11764705882352941,0.17647058823529413,0.3333333333333333
00-0038573,2023,Derius Davis,WR,LAC,1,17,17,15,66,0,-38,115,0,-5.932091548147575,14,101,0,37.7,614,4733,632,431,614,4733,431,17,16.0,149.0,1158.0,0.12764705882352942,160.0,151.0,72.0,65.0,1175.0,715.0,385.0,17.0,15.0,-2.2,-49.0,-3.3,115.0,7.7,0.0,,0.0,0.0,,,,,,,,,17.0,1.0,1.0,0.0,0.0,1.0,0.0,-5.932091548147568,0.02768729641693811,-0.008028734417916754,0.02768729641693811,-0.008028734417916754,0.03248259860788863,0.03248259860788863,1.0,0.03591083053286544,-1.736842105263158,-2.235294117647059,0.8823529411764706,-0.34894656165573973,7.214285714285714,4.4,0.12867012089810018,9.3125,0.1006993006993007,0.16883116883116883,0.12851063829787235,1.0,0.8823529411764706,3.8823529411764706,0.0,-2.235294117647059,2.2176470588235295,0.8235294117647058,5.9411764705882355,0.0,72.0,4.235294117647059,0.2361111111111111,0.9166666666666666,0.0,-0.3489465616557393,0.058823529411764705,0.058823529411764705,0.0,0.0,0.058823529411764705,0.0,0.058823529411764705,0.0
00-0035298,2023,Scott Miller,WR,ATL,1,11,16,11,161,2,195,80,6,8.592960691603382,0,0,0,39.1,319,2541,331,349,508,4345,522,17,17.0,267.0,1130.0,0.23470588235294118,107.0,271.0,128.0,129.0,1156.0,602.0,479.0,16.0,11.0,12.2,81.0,7.4,80.0,7.3,0.0,,0.0,6.0,,,,,,,,,16.0,3.0,2.0,2.0,4.0,6.0,3.0,8.592960691603366,0.050156739811912224,0.07674144037780402,0.031496062992125984,0.04487917146144994,0.0,0.0,0.6470588235294118,0.12895411798233114,0.8256410256410256,12.1875,0.6875,0.5370600432252114,,14.636363636363637,0.23628318584070795,15.705882352941176,0.21262458471760798,0.26931106471816285,0.23442906574394465,1.4545454545454546,1.0,14.636363636363637,0.18181818181818182,17.727272727272727,3.5545454545454547,0.0,0.0,0.0,128.0,11.636363636363637,0.125,1.2578125,0.0,0.5370600432252104,0.2727272727272727,0.18181818181818182,0.18181818181818182,0.36363636363636365,0.5454545454545454,0.25,0.1875,0.5
00-0036364,2023,Lynn Bowden,WR,NO,1,8,16,11,83,0,80,57,2,-2.248492210373742,5,32,0,22.5,253,2081,266,221,579,5016,480,17,15.0,326.0,1016.0,0.3333333333333333,65.0,335.0,128.0,192.0,1192.0,655.0,457.0,16.0,11.0,5.0,26.0,2.4,57.0,5.2,0.0,,1.0,2.0,,,,,,,,,16.0,0.0,0.0,0.0,0.0,3.0,0.0,-2.2484922103737435,0.06324110671936758,0.03844305622296973,0.027633851468048358,0.01594896331738437,0.02262443438914027,0.010416666666666666,0.47058823529411764,0.12177179943513018,1.0375,5.0,0.6875,-0.14053076314835888,6.4,7.545454545454546,0.32086614173228345,21.733333333333334,0.19541984732824427,0.4201312910284464,0.28104026845637586,2.0,1.375,10.375,0.0,10.0,2.8125,0.625,4.0,0.0,128.0,16.0,0.125,0.6484375,0.0625,-0.14053076314835897,0.0,0.0,0.0,0.0,0.375,0.0,0.0,0.0
00-0033251,2023,Zach Pascal,WR,ARI,1,10,15,4,19,0,160,12,1,-17.391983720619468,0,0,0,5.9,314,2583,324,270,540,4186,471,17,14.0,202.0,938.0,0.2207142857142857,202.0,206.0,92.0,100.0,1164.0,635.0,441.0,15.0,4.0,10.7,7.0,1.8,12.0,3.0,1.0,4.0,1.0,1.0,,,,,,,,,15.0,3.0,1.0,3.0,3.0,1.0,1.0,-17.391983720619464,0.04777070063694268,0.06194347657762292,0.027777777777777776,0.038222646918299095,0.0,0.0,0.5882352941176471,0.11501648455975007,0.11875,10.666666666666666,0.26666666666666666,-1.1594655813746313,,4.75,0.21535181236673773,14.428571428571429,0.14488188976377953,0.22675736961451248,0.17697594501718214,1.5,0.4,1.9,0.0,16.0,0.5900000000000001,0.0,0.0,0.0,92.0,9.2,0.16304347826086957,0.20652173913043478,0.06666666666666667,-1.1594655813746308,0.3,0.1,0.3,0.3,0.1,0.2,0.2,1.0
00-0033439,2023,Pharaoh Brown,TE,NE,1,11,15,13,208,1,104,121,8,5.469753680867154,0,0,0,37.8,326,2336,340,264,541,4096,415,17,17.0,399.0,1051.0,0.39235294117647057,209.0,412.0,153.0,237.0,1077.0,627.0,396.0,15.0,13.0,6.9,87.0,6.7,121.0,9.3,2.0,6.5,0.0,8.0,,,,,,,,,15.0,0.0,0.0,0.0,0.0,2.0,1.0,5.469753680867143,0.046012269938650305,0.04452054794520548,0.027726432532347505,0.025390625,0.0,0.0,0.6470588235294118,0.10018278846961928,2.0,6.933333333333334,0.8666666666666667,0.3646502453911436,,16.0,0.3796384395813511,23.470588235294116,0.24401913875598086,0.5984848484848485,0.38254410399257194,1.3636363636363635,1.1818181818181819,18.90909090909091,0.09090909090909091,9.454545454545455,3.436363636363636,0.0,0.0,0.0,153.0,13.909090909090908,0.09803921568627451,1.3594771241830066,0.0,0.3646502453911429,0.0,0.0,0.0,0.0,0.18181818181818182,0.0,0.0,0.5
00-0034407,2023,Ray-Ray McCloud,WR,SF,1,12,15,12,135,0,94,87,7,2.384592027170571,3,30,0,28.5,322,2718,335,365,471,4018,499,17,11.0,209.0,757.0,0.27416666666666667,94.0,213.0,119.0,75.0,1089.0,541.0,465.0,15.0,12.0,6.3,48.0,4.0,87.0,7.3,0.0,,0.0,7.0,,,,,,,,,15.0,1.0,0.0,0.0,1.0,4.0,3.0,2.3845920271705836,0.046583850931677016,0.034584253127299486,0.03184713375796178,0.0233947237431558,0.00821917808219178,0.006012024048096192,0.7058823529411765,0.09408475358662516,1.4361702127659575,6.266666666666667,0.8,0.1589728018113714,10.0,11.25,0.2760898282694848,19.0,0.2199630314232902,0.16129032258064516,0.19559228650137742,1.25,1.0,11.25,0.0,7.833333333333333,2.375,0.25,2.5,0.0,119.0,9.916666666666666,0.12605042016806722,1.134453781512605,0.0,0.15897280181137224,0.08333333333333333,0.0,0.0,0.08333333333333333,0.3333333333333333,0.06666666666666667,0.06666666666666667,0.75
00-0036887,2023,Luke Farrell,TE,JAX,1,10,15,13,155,0,71,96,5,8.01235174539034,0,0,0,28.5,355,3052,361,285,607,4981,453,17,17.0,411.0,1166.0,0.35000000000000003,142.0,424.0,160.0,227.0,1207.0,710.0,399.0,15.0,13.0,4.7,59.0,4.5,96.0,7.4,1.0,13.0,0.0,5.0,,,,,,,,,15.0,1.0,1.0,1.0,1.0,0.0,0.0,8.012351745390333,0.04225352112676056,0.02326343381389253,0.02471169686985173,0.014254165830154587,0.0,0.0,0.5882352941176471,0.07966468535986562,2.183098591549296,4.733333333333333,0.8666666666666667,0.5341567830260227,,11.923076923076923,0.3524871355060034,24.176470588235293,0.22535211267605634,0.568922305764411,0.3512841756420878,1.5,1.3,15.5,0.0,7.1,2.85,0.0,0.0,0.0,160.0,16.0,0.09375,0.96875,0.0,0.5341567830260222,0.1,0.1,0.1,0.1,0.0,0.06666666666666667,0.06666666666666667,
00-0037078,2023,Cole Turner,TE,WAS,1,8,15,11,120,0,102,50,4,-0.005128661555811487,0,0,0,23.0,287,2294,303,185,601,4767,359,17,12.0,142.0,819.0,0.1825,86.0,144.0,84.0,49.0,1132.0,737.0,326.0,15.0,11.0,7.0,70.0,6.4,50.0,4.5,0.0,,1.0,4.0,,,,,,,,,15.0,4.0,3.0,2.0,0.0,2.0,1.0,-0.005128661555817482,0.05226480836236934,0.044463818657367045,0.024958402662229616,0.021397105097545627,0.0,0.0,0.47058823529411764,0.10952188560371093,1.1764705882352942,6.8,0.7333333333333333,-0.00034191077038743246,,10.909090909090908,0.17338217338217338,11.833333333333334,0.11397557666214382,0.15030674846625766,0.127208480565371,1.875,1.375,15.0,0.0,12.75,2.875,0.0,0.0,0.0,84.0,10.5,0.17857142857142858,1.4285714285714286,0.06666666666666667,-0.00034191077038783215,0.5,0.375,0.25,0.0,0.25,0.0,0.26666666666666666,0.5
00-0038547,2023,Luke Schoonmaker,TE,DAL,1,12,15,8,65,2,81,27,5,-4.434511691703617,0,0,0,26.5,441,3485,447,342,605,4794,468,17,17.0,368.0,1184.0,0.3141176470588235,220.0,378.0,134.0,202.0,1210.0,684.0,430.0,15.0,8.0,5.4,38.0,4.8,27.0,3.4,1.0,8.0,3.0,5.0,,,,,,,,,15.0,5.0,3.0,3.0,0.0,1.0,0.0,-4.434511691703607,0.034013605442176874,0.023242467718794835,0.024793388429752067,0.016896120150187734,0.0,0.0,0.7058823529411765,0.06729013556642169,0.8024691358024691,5.4,0.5333333333333333,-0.2956341127802411,,8.125,0.3108108108108108,21.647058823529413,0.195906432748538,0.4697674418604651,0.31239669421487604,1.25,0.6666666666666666,5.416666666666667,0.16666666666666666,6.75,2.2083333333333335,0.0,0.0,0.0,134.0,11.166666666666666,0.11194029850746269,0.48507462686567165,0.2,-0.2956341127802405,0.4166666666666667,0.25,0.25,0.0,0.08333333333333333,0.0,0.3333333333333333,0.0
00-0038589,2023,Josh Whyle,TE,TEN,1,9,15,9,94,1,146,40,8,3.7825518381141605,0,0,0,24.4,257,2460,262,234,478,4569,444,17,11.0,156.0,672.0,0.2409090909090909,85.0,164.0,78.0,72.0,1089.0,576.0,411.0,15.0,9.0,9.8,54.0,6.0,40.0,4.4,1.0,9.0,1.0,8.0,,,,,,,,,15.0,5.0,2.0,2.0,1.0,4.0,2.0,3.782551838114159,0.058365758754863814,0.05934959349593496,0.03138075313807531,0.03195447581527686,0.0,0.0,0.5294117647058824,0.12909335357945018,0.6438356164383562,9.733333333333333,0.6,0.252170122540944,,10.444444444444445,0.23214285714285715,14.181818181818182,0.13541666666666666,0.17518248175182483,0.15059687786960516,1.6666666666666667,1.0,10.444444444444445,0.1111111111111111,16.22222222222222,2.711111111111111,0.0,0.0,0.0,78.0,8.666666666666666,0.19230769230769232,1.205128205128205,0.06666666666666667,0.25217012254094395,0.5555555555555556,0.2222222222222222,0.2222222222222222,0.1111111111111111,0.4444444444444444,0.06666666666666667,0.3333333333333333,0.5
00-0033466,2023,Isaiah McKenzie,WR,IND,1,13,14,11,82,0,35,72,4,2.2149172026048154,3,14,0,20.6,441,3278,462,354,546,4255,479,17,13.0,117.0,888.0,0.14,109.0,119.0,55.0,57.0,1180.0,648.0,449.0,14.0,11.0,2.5,10.0,0.9,72.0,6.5,0.0,,1.0,4.0,,,,,,,,,14.0,0.0,0.0,0.0,2.0,3.0,1.0,2.2149172026048127,0.031746031746031744,0.010677242220866382,0.02564102564102564,0.008225616921269096,0.00847457627118644,0.006263048016701462,0.7647058823529411,0.05509311717365408,2.342857142857143,2.5,0.7857142857142857,0.15820837161462967,4.666666666666667,7.454545454545454,0.13175675675675674,9.0,0.08487654320987655,0.12694877505567928,0.10084745762711865,1.0769230769230769,0.8461538461538461,6.3076923076923075,0.0,2.6923076923076925,1.5846153846153848,0.23076923076923078,1.0769230769230769,0.0,55.0,4.230769230769231,0.2545454545454545,1.490909090909091,0.07142857142857142,0.15820837161462947,0.0,0.0,0.0,0.15384615384615385,0.23076923076923078,0.14285714285714285,0.0,0.3333333333333333
00-0034286,2023,Richie James,WR,KC,1,9,14,10,114,0,129,61,5,4.213202292536159,0,0,0,21.400000000000002,311,2061,332,206,599,4095,417,17,9.0,137.0,578.0,0.2422222222222222,80.0,138.0,102.0,29.0,1155.0,715.0,346.0,14.0,10.0,9.2,53.0,5.3,61.0,6.1,1.0,10.0,2.0,5.0,,,,,,,,,14.0,1.0,0.0,0.0,2.0,4.0,2.0,4.2132022925361525,0.04501607717041801,0.06259097525473072,0.02337228714524207,0.0315018315018315,0.0,0.0,0.5294117647058824,0.11133779843393851,0.8837209302325582,9.214285714285714,0.7142857142857143,0.3009430208954399,,11.4,0.2370242214532872,15.222222222222221,0.14265734265734265,0.0838150289017341,0.11948051948051948,1.5555555555555556,1.1111111111111112,12.666666666666666,0.0,14.333333333333334,2.377777777777778,0.0,0.0,0.0,102.0,11.333333333333334,0.13725490196078433,1.1176470588235294,0.14285714285714285,0.30094302089543945,0.1111111111111111,0.0,0.0,0.2222222222222222,0.4444444444444444,0.14285714285714285,0.07142857142857142,0.5
00-0036754,2023,Brock Wright,TE,DET,1,9,14,13,91,1,40,49,2,5.006717906566337,0,0,0,28.1,299,2063,316,267,574,4086,500,17,14.0,423.0,973.0,0.4342857142857143,179.0,429.0,182.0,216.0,1206.0,645.0,483.0,14.0,13.0,2.9,42.0,3.2,49.0,3.8,0.0,,0.0,2.0,,,,,,,,,14.0,1.0,1.0,0.0,0.0,1.0,1.0,5.006717906566337,0.046822742474916385,0.019389238972370333,0.024390243902439025,0.00978952520802741,0.0,0.0,0.5294117647058824,0.08380658099303381,2.275,2.857142857142857,0.9285714285714286,0.3576227076118812,,7.0,0.434737923946557,30.214285714285715,0.28217054263565894,0.4472049689440994,0.35572139303482586,1.5555555555555556,1.4444444444444444,10.11111111111111,0.1111111111111111,4.444444444444445,3.1222222222222222,0.0,0.0,0.0,182.0,20.22222222222222,0.07692307692307693,0.5,0.0,0.3576227076118812,0.1111111111111111,0.1111111111111111,0.0,0.0,0.1111111111111111,0.0,0.07142857142857142,1.0
00-0037539,2023,Lucas Krull,TE,DEN,1,7,14,8,95,1,133,50,5,1.9564658849324543,0,0,0,23.5,212,1723,223,203,477,3754,451,17,7.0,166.0,465.0,0.3614285714285715,30.0,170.0,132.0,20.0,1100.0,603.0,407.0,14.0,8.0,9.5,45.0,5.6,50.0,6.3,0.0,,0.0,5.0,,,,,,,,,14.0,2.0,2.0,2.0,3.0,5.0,1.0,1.9564658849324568,0.0660377358490566,0.0771909460243761,0.029350104821802937,0.035428875865743205,0.0,0.0,0.4117647058823529,0.15309026599064818,0.7142857142857143,9.5,0.5714285714285714,0.13974756320946102,,11.875,0.35698924731182796,23.714285714285715,0.21890547263681592,0.04914004914004914,0.15454545454545454,2.0,1.1428571428571428,13.571428571428571,0.14285714285714285,19.0,3.357142857142857,0.0,0.0,0.0,132.0,18.857142857142858,0.10606060606060606,0.7196969696969697,0.0,0.1397475632094612,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.42857142857142855,0.7142857142857143,0.21428571428571427,0.14285714285714285,0.2
00-0030068,2023,Marquise Goodwin,WR,CLE,1,10,13,4,67,0,391,21,1,-8.26666054083037,4,33,0,14.0,347,3190,360,326,597,5299,518,17,12.0,122.0,890.0,0.1366666666666667,0.0,124.0,73.0,41.0,1265.0,696.0,487.0,13.0,4.0,30.1,46.0,11.5,21.0,5.3,0.0,,2.0,1.0,,,,,,,,,13.0,0.0,0.0,1.0,10.0,6.0,0.0,-8.266660540830372,0.037463976945244955,0.1225705329153605,0.021775544388609715,0.07378750707680694,0.012269938650306749,0.007722007722007722,0.5882352941176471,0.14199533845861978,0.17135549872122763,30.076923076923077,0.3076923076923077,-0.6358969646792593,8.25,16.75,0.13707865168539327,10.166666666666666,0.10488505747126436,0.08418891170431211,0.09802371541501977,1.3,0.4,6.7,0.0,39.1,1.4,0.4,3.3,0.0,73.0,7.3,0.1780821917808219,0.9178082191780822,0.15384615384615385,-0.6358969646792594,0.0,0.0,0.1,1.0,0.6,0.7692307692307693,0.0,0.0
00-0035120,2023,Keelan Doss,WR,LAC,1,2,13,6,33,0,97,14,1,-3.02277128267107,0,0,0,9.3,82,588,85,54,614,4733,431,17,5.0,98.0,349.0,0.278,6.0,99.0,62.0,26.0,1175.0,715.0,385.0,13.0,6.0,7.5,19.0,3.2,14.0,2.3,0.0,,0.0,1.0,,,,,,,,,13.0,2.0,1.0,2.0,2.0,3.0,0.0,-3.0227712826710764,0.15853658536585366,0.1649659863945578,0.021172638436482084,0.020494401014155925,0.0,0.0,0.11764705882352941,0.35328106852497093,0.3402061855670103,7.461538461538462,0.46153846153846156,-0.23252086789777462,,5.5,0.2808022922636103,19.6,0.08671328671328671,0.06753246753246753,0.08425531914893616,6.5,3.0,16.5,0.0,48.5,4.65,0.0,0.0,0.0,62.0,31.0,0.20967741935483872,0.532258064516129,0.0,-0.2325208678977751,1.0,0.5,1.0,1.0,1.5,0.15384615384615385,0.15384615384615385,0.0
00-0038647,2023,Ronnie Bell,WR,SF,1,13,13,6,68,3,160,10,5,6.735426280842985,0,0,0,30.8,359,3065,376,390,471,4018,499,17,15.0,183.0,1066.0,0.16588235294117645,112.0,185.0,76.0,94.0,1089.0,541.0,465.0,13.0,6.0,12.3,58.0,9.7,10.0,1.7,0.0,,0.0,5.0,,,,,,,,,13.0,4.0,2.0,3.0,2.0,8.0,4.0,6.735426280842981,0.036211699164345405,0.052202283849918436,0.027600849256900213,0.039820806371329016,0.0,0.0,0.7647058823529411,0.09085914744146101,0.425,12.307692307692308,0.46153846153846156,0.5181097139109988,,11.333333333333334,0.17166979362101314,12.2,0.14048059149722736,0.2021505376344086,0.16988062442607896,1.0,0.46153846153846156,5.230769230769231,0.23076923076923078,12.307692307692308,2.3692307692307693,0.0,0.0,0.0,76.0,5.846153846153846,0.17105263157894737,0.8947368421052632,0.0,0.5181097139109986,0.3076923076923077,0.15384615384615385,0.23076923076923078,0.15384615384615385,0.6153846153846154,0.15384615384615385,0.3076923076923077,0.5
00-0031585,2023,MyCole Pruitt,TE,ATL,1,10,12,9,110,1,62,51,6,8.236088730598569,0,0,0,26.0,332,2981,343,283,508,4345,522,17,17.0,402.0,1130.0,0.35352941176470587,122.0,414.0,147.0,233.0,1156.0,602.0,479.0,12.0,9.0,5.2,59.0,6.6,51.0,5.7,1.0,9.0,0.0,6.0,,,,,,,,,12.0,4.0,2.0,3.0,1.0,3.0,3.0,8.236088730598567,0.03614457831325301,0.02079838980207984,0.023622047244094488,0.014269275028768699,0.0,0.0,0.5882352941176471,0.0687757403313354,1.7741935483870968,5.166666666666667,0.75,0.6863407275498807,,12.222222222222221,0.35575221238938054,23.647058823529413,0.2441860465116279,0.48643006263048016,0.35813148788927335,1.2,0.9,11.0,0.1,6.2,2.6,0.0,0.0,0.0,147.0,14.7,0.08163265306122448,0.7482993197278912,0.0,0.6863407275498806,0.4,0.2,0.3,0.1,0.3,0.08333333333333333,0.3333333333333333,1.0
00-0032134,2023,C.J. Uzomah,TE,NYJ,1,8,12,8,58,1,64,33,5,-3.3890369992295755,0,0,0,19.8,273,2147,289,172,563,4000,388,17,12.0,239.0,747.0,0.32166666666666666,148.0,248.0,125.0,104.0,1140.0,695.0,357.0,12.0,8.0,5.3,25.0,3.1,33.0,4.1,2.0,4.0,1.0,5.0,,,,,,,,,12.0,4.0,2.0,3.0,0.0,0.0,0.0,-3.3890369992295746,0.04395604395604396,0.029809035863996275,0.021314387211367674,0.016,0.0,0.0,0.47058823529411764,0.08680039103886333,0.90625,5.333333333333333,0.6666666666666666,-0.28241974993579794,,7.25,0.31994645247657294,19.916666666666668,0.17985611510791366,0.2913165266106443,0.21754385964912282,1.5,1.0,7.25,0.125,8.0,2.475,0.0,0.0,0.0,125.0,15.625,0.096,0.464,0.08333333333333333,-0.2824197499357979,0.5,0.25,0.375,0.0,0.0,0.0,0.3333333333333333,
