gsis_id,season,name,position,games,targets,receptions,rec_yards,carries,rush_yards,ppr,ppg,touches,birth_date,rookie_season,draft_year,draft_round,draft_pick,display_name,age,exp,imputed_targets
00-0002159,2002,Shawn Bryson,RB,4,3,1,9,13,35,5.4,1.35,16,1976-11-30,1999,1999.0,3.0,86.0,Shawn Bryson,25.752224503764545,3,False
00-0002159,2003,Shawn Bryson,RB,16,74,54,340,158,606,166.6,10.4125,232,1976-11-30,1999,1999.0,3.0,86.0,Shawn Bryson,26.751540041067763,4,True
00-0002159,2004,Shawn Bryson,RB,16,61,44,322,50,264,100.6,6.2875,111,1976-11-30,1999,1999.0,3.0,86.0,Shawn Bryson,27.753593429158112,5,True
00-0002159,2005,Shawn Bryson,RB,16,51,37,284,64,306,100.0,6.25,115,1976-11-30,1999,1999.0,3.0,86.0,Shawn Bryson,28.752908966461327,6,True
00-0002159,2006,Shawn Bryson,RB,5,11,8,98,2,1,23.9,4.779999999999999,13,1976-11-30,1999,1999.0,3.0,86.0,Shawn Bryson,29.752224503764545,7,True
00-0002266,2000,Dialleo Burks,WR,1,0,0,0,0,0,0.0,0.0,0,1974-07-07,1996,,,,Dialleo Burks,26.154688569472963,4,False
00-0002380,1999,Steve Bush,RB,1,1,1,4,0,0,1.4,1.4,1,1974-07-04,1997,,,,Steve Bush,25.16084873374401,2,False
00-0002380,2000,Steve Bush,RB,7,5,3,39,0,0,6.8999999999999995,0.9857142857142857,5,1974-07-04,1997,,,,Steve Bush,26.16290212183436,3,False
00-0002380,2001,Steve Bush,RB,8,12,8,80,0,0,16.0,2.0,12,1974-07-04,1997,,,,Steve Bush,27.16221765913758,4,False
00-0002380,2002,Steve Bush,RB,13,27,19,121,0,0,37.1,2.853846153846154,27,1974-07-04,1997,,,,Steve Bush,28.161533196440793,5,False
00-0002380,2003,Steve Bush,RB,6,15,11,71,0,0,24.1,4.016666666666667,15,1974-07-04,1997,,,,Steve Bush,29.16084873374401,6,True
00-0002380,2004,Steve Bush,RB,2,3,2,10,0,0,9.0,4.5,3,1974-07-04,1997,,,,Steve Bush,30.16290212183436,7,True
00-0002380,2005,Steve Bush,RB,6,4,3,21,0,0,5.1,0.85,4,1974-07-04,1997,,,,Steve Bush,31.16221765913758,8,True
00-0002459,1999,Kenny Bynum,RB,16,23,16,209,92,287,81.60000000000001,5.1000000000000005,115,1974-05-29,1997,1997.0,5.0,138.0,Kenny Bynum,25.259411362080765,2,False
00-0002459,2000,Kenny Bynum,RB,12,0,0,0,3,9,0.9,0.075,3,1974-05-29,1997,1997.0,5.0,138.0,Kenny Bynum,26.261464750171115,3,False
00-0002469,1999,Isaac Byrd,WR,11,25,14,261,0,0,50.1,4.554545454545455,25,1974-11-16,1997,1997.0,6.0,195.0,Isaac Byrd,24.791238877481177,2,False
00-0002469,2000,Isaac Byrd,WR,14,44,22,241,0,0,58.1,4.15,44,1974-11-16,1997,1997.0,6.0,195.0,Isaac Byrd,25.793292265571527,3,False
00-0002469,2001,Isaac Byrd,WR,15,71,37,492,1,-2,92.0,6.133333333333334,72,1974-11-16,1997,1997.0,6.0,195.0,Isaac Byrd,26.792607802874745,4,False
00-0002469,2002,Isaac Byrd,WR,12,31,14,164,1,0,36.4,3.033333333333333,32,1974-11-16,1997,1997.0,6.0,195.0,Isaac Byrd,27.79192334017796,5,False
00-0002544,1999,Chris Calloway,WR,11,43,22,314,0,0,59.4,5.3999999999999995,43,1968-03-29,1990,1990.0,4.0,97.0,Chris Calloway,31.42505133470226,9,False
00-0002544,2000,Chris Calloway,WR,7,10,5,95,0,0,14.5,2.0714285714285716,10,1968-03-29,1990,1990.0,4.0,97.0,Chris Calloway,32.427104722792606,10,False
00-0002701,1999,Rae Carruth,WR,5,26,14,200,1,4,34.4,6.88,27,1974-01-20,1997,1997.0,1.0,27.0,Rae Carruth,25.61259411362081,2,False
00-0002713,1999,Tony Carter,RB,13,31,20,108,6,26,33.4,2.569230769230769,37,1972-08-23,1994,,,,Tony Carter,27.02258726899384,5,False
00-0002713,2000,Tony Carter,RB,16,15,9,73,37,90,37.3,2.33125,52,1972-08-23,1994,,,,Tony Carter,28.024640657084188,6,False
00-0002713,2001,Tony Carter,RB,9,16,11,83,1,4,17.7,1.9666666666666663,17,1972-08-23,1994,,,,Tony Carter,29.02395619438741,7,False
00-0002713,2002,Tony Carter,RB,9,1,0,0,0,0,0.0,0.0,1,1972-08-23,1994,,,,Tony Carter,30.023271731690624,8,False
00-0002721,1999,Cris Carter,WR,15,136,90,1241,0,0,292.1,19.473333333333336,136,1965-11-25,1987,1987.0,4.0,3.0,Cris Carter,33.765913757700204,12,False
00-0002721,2000,Cris Carter,WR,16,159,96,1274,0,0,275.4,17.2125,159,1965-11-25,1987,1987.0,4.0,3.0,Cris Carter,34.76796714579056,13,False
00-0002721,2001,Cris Carter,WR,16,130,73,871,1,4,192.5,12.03125,131,1965-11-25,1987,1987.0,4.0,3.0,Cris Carter,35.76728268309377,14,False
00-0002721,2002,Cris Carter,WR,5,17,8,66,0,0,18.6,3.72,17,1965-11-25,1987,1987.0,4.0,3.0,Cris Carter,36.766598220396986,15,False
00-0002743,1999,Ki-Jana Carter,RB,3,6,3,24,6,15,12.9,4.3,12,1973-09-12,1995,1995.0,1.0,1.0,Ki-Jana Carter,25.968514715947983,4,False
00-0002743,2001,Ki-Jana Carter,RB,14,21,13,83,63,308,70.10000000000001,5.007142857142858,84,1973-09-12,1995,1995.0,1.0,1.0,Ki-Jana Carter,27.969883641341543,6,False
00-0002743,2003,Ki-Jana Carter,RB,7,1,1,11,19,72,15.3,2.185714285714286,20,1973-09-12,1995,1995.0,1.0,1.0,Ki-Jana Carter,29.968514715947983,8,True
00-0002743,2004,Ki-Jana Carter,RB,2,0,0,0,10,17,1.7,0.85,10,1973-09-12,1995,1995.0,1.0,1.0,Ki-Jana Carter,30.97056810403833,9,True
00-0002873,1999,Robert Chancey,RB,1,0,0,0,14,57,5.7,5.7,14,1972-09-07,1997,,,,Robert Chancey,26.981519507186857,2,False
00-0002873,2000,Robert Chancey,RB,2,2,1,6,38,133,26.9,13.45,40,1972-09-07,1997,,,,Robert Chancey,27.98357289527721,3,False
00-0002942,1999,Darrin Chiaverini,WR,14,76,44,487,0,0,116.7,8.335714285714285,76,1977-10-12,1999,1999.0,5.0,148.0,Darrin Chiaverini,21.88637919233402,0,False
00-0002942,2000,Darrin Chiaverini,WR,6,22,8,68,0,0,18.8,3.1333333333333333,22,1977-10-12,1999,1999.0,5.0,148.0,Darrin Chiaverini,22.888432580424368,1,False
00-0002942,2001,Darrin Chiaverini,WR,13,32,10,107,1,3,33.0,2.5384615384615383,33,1977-10-12,1999,1999.0,5.0,148.0,Darrin Chiaverini,23.887748117727583,2,False
00-0002942,2002,Darrin Chiaverini,WR,3,1,0,0,0,0,0.0,0.0,1,1977-10-12,1999,1999.0,5.0,148.0,Darrin Chiaverini,24.8870636550308,3,False
00-0002962,1999,Wayne Chrebet,WR,11,81,48,631,0,0,129.1,11.736363636363636,81,1973-08-14,1995,,,,Wayne Chrebet,26.04791238877481,4,False
00-0002962,2000,Wayne Chrebet,WR,16,144,69,937,3,-3,210.4,13.15,147,1973-08-14,1995,,,,Wayne Chrebet,27.04996577686516,5,False
00-0002962,2001,Wayne Chrebet,WR,15,92,56,750,0,0,137.0,9.133333333333333,92,1973-08-14,1995,,,,Wayne Chrebet,28.04928131416838,6,False
00-0002962,2002,Wayne Chrebet,WR,15,80,51,691,0,0,170.1,11.34,80,1973-08-14,1995,,,,Wayne Chrebet,29.048596851471594,7,False
00-0002962,2003,Wayne Chrebet,WR,7,48,27,289,0,0,61.9,8.842857142857143,48,1973-08-14,1995,,,,Wayne Chrebet,30.04791238877481,8,True
00-0002962,2004,Wayne Chrebet,WR,14,55,31,397,0,0,76.7,5.478571428571429,55,1973-08-14,1995,,,,Wayne Chrebet,31.04996577686516,9,True
00-0002962,2005,Wayne Chrebet,WR,6,27,15,153,0,0,30.3,5.05,27,1973-08-14,1995,,,,Wayne Chrebet,32.049281314168375,10,True
00-0003136,1999,Mike Cloud,RB,8,3,3,25,35,128,18.3,2.2875,38,1975-07-01,1999,1999.0,2.0,54.0,Mike Cloud,24.16974674880219,0,False
00-0003136,2000,Mike Cloud,RB,14,2,2,16,22,63,21.9,1.5642857142857145,24,1975-07-01,1999,1999.0,2.0,54.0,Mike Cloud,25.17180013689254,1,False
00-0003136,2001,Mike Cloud,RB,5,0,0,0,7,54,11.4,2.28,7,1975-07-01,1999,1999.0,2.0,54.0,Mike Cloud,26.171115674195757,2,False
00-0003136,2002,Mike Cloud,RB,12,9,6,48,49,115,34.3,2.858333333333333,58,1975-07-01,1999,1999.0,2.0,54.0,Mike Cloud,27.170431211498972,3,False
00-0003136,2003,Mike Cloud,RB,5,1,1,8,27,118,43.6,8.72,28,1975-07-01,1999,1999.0,2.0,54.0,Mike Cloud,28.16974674880219,4,True
00-0003136,2004,Mike Cloud,RB,7,1,1,3,21,90,28.3,4.042857142857143,22,1975-07-01,1999,1999.0,2.0,54.0,Mike Cloud,29.17180013689254,5,True
00-0003136,2005,Mike Cloud,RB,6,0,0,0,24,59,5.9,0.9833333333333334,24,1975-07-01,1999,1999.0,2.0,54.0,Mike Cloud,30.171115674195757,6,True
00-0003175,1999,Mac Cody,WR,13,11,6,60,0,0,18.0,1.3846153846153846,11,1972-08-07,1999,,,,Mac Cody,27.066392881587955,0,False
00-0003175,2000,Mac Cody,WR,14,27,17,212,0,0,38.2,2.7285714285714286,27,1972-08-07,1999,,,,Mac Cody,28.0684462696783,1,False
00-0003220,2001,Fred Coleman,WR,4,4,2,50,0,0,7.0,1.75,4,1975-01-31,2001,1998.0,6.0,160.0,Fred Coleman,26.584531143052704,0,False
00-0003271,1999,Cecil Collins,RB,8,8,6,32,131,414,60.6,7.575,139,1976-11-19,1999,1999.0,5.0,134.0,Cecil Collins,22.781656399726216,0,False
00-0003344,1999,Greg Comella,RB,12,10,8,39,1,0,11.9,0.9916666666666666,11,1975-07-29,1998,,,,Greg Comella,24.093086926762492,1,False
00-0003344,2000,Greg Comella,RB,16,51,36,274,10,45,65.9,4.11875,61,1975-07-29,1998,,,,Greg Comella,25.09514031485284,2,False
00-0003344,2001,Greg Comella,RB,16,55,39,253,4,15,71.8,4.4875,59,1975-07-29,1998,,,,Greg Comella,26.094455852156056,3,False
00-0003344,2002,Greg Comella,RB,7,15,10,70,1,0,15.0,2.142857142857143,16,1975-07-29,1998,,,,Greg Comella,27.09377138945927,4,False
00-0003344,2003,Greg Comella,RB,1,0,0,0,0,0,0.0,0.0,0,1975-07-29,1998,,,,Greg Comella,28.093086926762492,5,True
00-0003344,2004,Greg Comella,RB,2,1,1,12,0,0,2.2,1.1,1,1975-07-29,1998,,,,Greg Comella,29.09514031485284,6,True
00-0003378,1999,Albert Connell,WR,15,121,62,1132,1,8,216.0,14.4,122,1974-05-13,1997,1997.0,4.0,115.0,Albert Connell,25.30321697467488,2,False
00-0003378,2000,Albert Connell,WR,16,101,39,762,0,0,133.20000000000002,8.325000000000001,101,1974-05-13,1997,1997.0,4.0,115.0,Albert Connell,26.305270362765228,3,False
00-0003378,2001,Albert Connell,WR,11,28,12,191,1,6,43.7,3.972727272727273,29,1974-05-13,1997,1997.0,4.0,115.0,Albert Connell,27.30458590006845,4,False
00-0003396,1999,Curtis Conway,WR,9,79,44,426,1,-2,108.4,12.044444444444444,80,1971-01-13,1993,1993.0,1.0,7.0,Curtis Conway,28.632443531827516,6,False
00-0003396,2000,Curtis Conway,WR,13,97,51,694,3,31,153.5,11.807692307692308,100,1971-01-13,1993,1993.0,1.0,7.0,Curtis Conway,29.634496919917865,7,False
00-0003396,2001,Curtis Conway,WR,16,126,71,1125,7,116,235.1,14.69375,133,1971-01-13,1993,1993.0,1.0,7.0,Curtis Conway,30.633812457221083,8,False
00-0003396,2002,Curtis Conway,WR,12,94,57,852,7,53,185.5,15.458333333333334,101,1971-01-13,1993,1993.0,1.0,7.0,Curtis Conway,31.633127994524298,9,False
00-0003396,2003,Curtis Conway,WR,16,82,46,640,0,0,122.0,7.625,82,1971-01-13,1993,1993.0,1.0,7.0,Curtis Conway,32.63244353182751,10,True
00-0003396,2004,Curtis Conway,WR,12,68,38,403,0,0,98.3,8.191666666666666,68,1971-01-13,1993,1993.0,1.0,7.0,Curtis Conway,33.634496919917865,11,True
00-0003441,1999,Andre Cooper,WR,7,17,9,98,0,0,18.799999999999997,2.6857142857142855,17,1975-06-21,1999,,,,Andre Cooper,24.197125256673512,0,False
00-0003663,1999,Zack Crockett,RB,13,12,8,56,45,91,52.7,4.053846153846154,57,1972-12-02,1995,1995.0,3.0,79.0,Zack Crockett,26.746064339493497,4,False
00-0003663,2000,Zack Crockett,RB,15,15,10,62,43,130,71.2,4.746666666666667,58,1972-12-02,1995,1995.0,3.0,79.0,Zack Crockett,27.74811772758385,5,False
00-0003663,2001,Zack Crockett,RB,16,3,2,10,57,145,51.5,3.21875,60,1972-12-02,1995,1995.0,3.0,79.0,Zack Crockett,28.747433264887064,6,False
00-0003663,2002,Zack Crockett,RB,14,0,0,0,40,118,59.8,4.271428571428571,40,1972-12-02,1995,1995.0,3.0,79.0,Zack Crockett,29.74674880219028,7,False
00-0003663,2003,Zack Crockett,RB,14,10,7,53,48,145,66.8,4.771428571428571,58,1972-12-02,1995,1995.0,3.0,79.0,Zack Crockett,30.746064339493497,8,True
00-0003663,2004,Zack Crockett,RB,13,22,16,87,49,232,59.9,4.607692307692307,71,1972-12-02,1995,1995.0,3.0,79.0,Zack Crockett,31.74811772758385,9,True
00-0003663,2005,Zack Crockett,RB,16,18,13,111,60,208,50.9,3.18125,78,1972-12-02,1995,1995.0,3.0,79.0,Zack Crockett,32.747433264887064,10,True
00-0003663,2006,Zack Crockett,RB,12,14,10,53,39,163,27.6,2.3000000000000003,53,1972-12-02,1995,1995.0,3.0,79.0,Zack Crockett,33.74674880219028,11,True
00-0003663,2007,Zack Crockett,RB,1,0,0,0,1,0,0.0,0.0,1,1972-12-02,1995,1995.0,3.0,79.0,Zack Crockett,34.7460643394935,12,True
00-0003700,1999,Germane Crowell,WR,16,147,81,1338,5,38,260.6,16.2875,152,1976-09-13,1998,1998.0,2.0,50.0,Germane Crowell,22.965092402464062,1,False
00-0003700,2000,Germane Crowell,WR,9,73,34,430,1,12,96.2,10.68888888888889,74,1976-09-13,1998,1998.0,2.0,50.0,Germane Crowell,23.967145790554415,2,False
00-0003700,2001,Germane Crowell,WR,5,38,22,289,1,6,63.5,12.7,39,1976-09-13,1998,1998.0,2.0,50.0,Germane Crowell,24.966461327857633,3,False
00-0003700,2002,Germane Crowell,WR,9,47,22,201,0,0,48.1,5.344444444444445,47,1976-09-13,1998,1998.0,2.0,50.0,Germane Crowell,25.965776865160848,4,False
00-0003944,1999,Billy Davis,WR,13,15,6,121,0,0,18.1,1.3923076923076925,15,1972-07-06,1995,,,,Billy Davis,27.15400410677618,4,False
00-0003944,2000,Billy Davis,WR,10,4,3,62,0,0,9.2,0.92,4,1972-07-06,1995,,,,Billy Davis,28.15605749486653,5,False
00-0004052,1999,Stephen Davis,RB,14,28,23,111,290,1405,276.6,19.75714285714286,318,1974-03-01,1996,1996.0,4.0,102.0,Stephen Davis,25.50308008213552,3,False
00-0004052,2000,Stephen Davis,RB,15,49,33,313,332,1318,254.1,16.94,381,1974-03-01,1996,1996.0,4.0,102.0,Stephen Davis,26.50513347022587,4,False
00-0004052,2001,Stephen Davis,RB,16,37,28,205,356,1432,217.7,13.60625,393,1974-03-01,1996,1996.0,4.0,102.0,Stephen Davis,27.50444900752909,5,False
00-0004052,2002,Stephen Davis,RB,12,33,23,142,207,820,159.2,13.266666666666666,240,1974-03-01,1996,1996.0,4.0,102.0,Stephen Davis,28.503764544832308,6,False
00-0004052,2003,Stephen Davis,RB,14,19,14,159,318,1444,216.3,15.45,337,1974-03-01,1996,1996.0,4.0,102.0,Stephen Davis,29.50308008213552,7,True
00-0004052,2004,Stephen Davis,RB,2,3,2,32,24,92,14.4,7.199999999999999,27,1974-03-01,1996,1996.0,4.0,102.0,Stephen Davis,30.50513347022587,8,True
00-0004052,2005,Stephen Davis,RB,13,7,5,45,179,546,136.1,10.46923076923077,186,1974-03-01,1996,1996.0,4.0,102.0,Stephen Davis,31.50444900752909,9,True
00-0004052,2006,Stephen Davis,RB,14,17,12,90,40,177,42.7,3.0500000000000003,57,1974-03-01,1996,1996.0,4.0,102.0,Stephen Davis,32.50376454483231,10,True
00-0004054,1999,Terrell Davis,RB,4,3,3,26,67,211,36.7,9.175,70,1972-10-28,1995,1995.0,6.0,196.0,Terrell Davis,26.84188911704312,4,False
00-0004054,2000,Terrell Davis,RB,5,2,2,4,78,282,42.599999999999994,8.52,80,1972-10-28,1995,1995.0,6.0,196.0,Terrell Davis,27.84394250513347,5,False
00-0004054,2001,Terrell Davis,RB,8,21,12,69,167,701,89.0,11.125,188,1972-10-28,1995,1995.0,6.0,196.0,Terrell Davis,28.843258042436688,6,False
00-0004055,2000,Thabiti Davis,WR,9,5,2,40,0,0,6.0,0.6666666666666666,5,1975-03-24,2000,,,,Thabiti Davis,25.44284736481862,0,False
00-0004055,2001,Thabiti Davis,WR,12,8,3,34,0,0,6.4,0.5333333333333333,8,1975-03-24,2000,,,,Thabiti Davis,26.442162902121833,1,False
00-0004060,1999,Troy Davis,RB,14,15,7,53,20,32,15.5,1.1071428571428572,35,1975-09-14,1997,1997.0,3.0,62.0,Troy Davis,23.964407939767284,2,False
00-0004071,1999,Zola Davis,WR,4,8,2,38,0,0,5.8,1.45,8,1975-01-16,1999,,,,Zola Davis,24.62422997946612,0,False
00-0004077,1999,Sean Dawkins,WR,16,114,58,992,0,0,197.2,12.325,114,1971-02-03,1993,1993.0,1.0,16.0,Sean Dawkins,28.57494866529774,6,False
00-0004077,2000,Sean Dawkins,WR,16,102,63,731,0,0,166.1,10.38125,102,1971-02-03,1993,1993.0,1.0,16.0,Sean Dawkins,29.57700205338809,7,False
00-0004077,2001,Sean Dawkins,WR,14,49,20,234,0,0,43.4,3.1,49,1971-02-03,1993,1993.0,1.0,16.0,Sean Dawkins,30.576317590691307,8,False
00-0004079,1999,Lawrence Dawsey,WR,8,33,16,196,0,0,41.6,5.2,33,1967-11-16,1991,1991.0,3.0,66.0,Lawrence Dawsey,31.79192334017796,8,False
00-0004200,1999,Autry Denson,RB,3,6,4,28,28,98,16.6,5.533333333333334,34,1976-12-08,1999,1999.0,7.0,233.0,Autry Denson,22.729637234770703,0,False
00-0004200,2000,Autry Denson,RB,10,22,13,102,30,103,33.5,3.35,52,1976-12-08,1999,1999.0,7.0,233.0,Autry Denson,23.731690622861056,1,False
00-0004200,2001,Autry Denson,RB,13,0,0,0,1,4,0.4,0.0307692307692307,1,1976-12-08,1999,1999.0,7.0,233.0,Autry Denson,24.73100616016427,2,False
00-0004200,2002,Autry Denson,RB,1,0,0,0,2,2,0.2,0.2,2,1976-12-08,1999,1999.0,7.0,233.0,Autry Denson,25.730321697467488,3,False
00-0004304,1999,Corey Dillon,RB,15,49,31,290,263,1200,212.0,14.133333333333333,312,1974-10-24,1997,1997.0,2.0,43.0,Corey Dillon,24.854209445585216,2,False
00-0004304,2000,Corey Dillon,RB,16,26,18,158,315,1435,213.3,13.33125,341,1974-10-24,1997,1997.0,2.0,43.0,Corey Dillon,25.856262833675565,3,False
00-0004304,2001,Corey Dillon,RB,16,61,34,228,340,1315,258.3,16.14375,401,1974-10-24,1997,1997.0,2.0,43.0,Corey Dillon,26.855578370978783,4,False
00-0004304,2002,Corey Dillon,RB,16,61,43,298,314,1311,241.9,15.11875,375,1974-10-24,1997,1997.0,2.0,43.0,Corey Dillon,27.854893908282,5,False
00-0004304,2003,Corey Dillon,RB,13,15,11,71,138,541,84.2,6.476923076923077,153,1974-10-24,1997,1997.0,2.0,43.0,Corey Dillon,28.854209445585216,6,True
00-0004304,2004,Corey Dillon,RB,15,21,15,103,345,1635,260.8,17.386666666666667,366,1974-10-24,1997,1997.0,2.0,43.0,Corey Dillon,29.856262833675565,7,True
00-0004304,2005,Corey Dillon,RB,11,30,22,181,209,733,189.4,17.21818181818182,239,1974-10-24,1997,1997.0,2.0,43.0,Corey Dillon,30.855578370978783,8,True
00-0004304,2006,Corey Dillon,RB,16,21,15,147,199,812,184.9,11.55625,220,1974-10-24,1997,1997.0,2.0,43.0,Corey Dillon,31.854893908282,9,True
00-0004386,1999,Chris Doering,WR,3,5,3,22,0,0,5.2,1.7333333333333334,5,1973-05-19,1996,1996.0,6.0,185.0,Chris Doering,26.286105407255302,3,False
00-0004386,2002,Chris Doering,WR,14,42,18,192,0,0,51.2,3.6571428571428575,42,1973-05-19,1996,1996.0,6.0,185.0,Chris Doering,29.286789869952088,6,False
00-0004386,2003,Chris Doering,WR,10,32,18,240,0,0,48.0,4.8,32,1973-05-19,1996,1996.0,6.0,185.0,Chris Doering,30.286105407255302,7,True
00-0004463,1999,Dameane Douglas,WR,11,16,8,79,0,0,21.9,1.9909090909090907,16,1976-03-15,1999,1999.0,4.0,102.0,Dameane Douglas,23.463381245722108,0,False
00-0004463,2000,Dameane Douglas,WR,5,4,1,9,0,0,1.9,0.38,4,1976-03-15,1999,1999.0,4.0,102.0,Dameane Douglas,24.465434633812457,1,False
00-0004463,2001,Dameane Douglas,WR,11,8,5,77,0,0,24.7,2.2454545454545456,8,1976-03-15,1999,1999.0,4.0,102.0,Dameane Douglas,25.464750171115675,2,False
00-0004463,2002,Dameane Douglas,WR,14,0,0,0,0,0,0.0,0.0,0,1976-03-15,1999,1999.0,4.0,102.0,Dameane Douglas,26.46406570841889,3,False
00-0004495,2000,Gary Downs,RB,8,0,0,0,0,0,0.0,0.0,0,1972-06-06,1994,1994.0,3.0,95.0,Gary Downs,28.238193018480494,6,False
00-0004508,2000,Scott Dragos,RB,5,6,4,28,0,0,6.8,1.36,6,1975-10-28,2000,,,,Scott Dragos,24.84599589322382,0,False
00-0004508,2001,Scott Dragos,RB,1,0,0,0,0,0,0.0,0.0,0,1975-10-28,2000,,,,Scott Dragos,25.845311430527037,1,False
00-0004541,1999,Donald Driver,WR,4,7,3,31,0,0,12.1,3.025,7,1975-02-02,1999,1999.0,7.0,213.0,Donald Driver,24.57768651608487,0,False
00-0004541,2000,Donald Driver,WR,15,49,21,322,1,4,61.6,4.1066666666666665,50,1975-02-02,1999,1999.0,7.0,213.0,Donald Driver,25.579739904175224,1,False
00-0004541,2001,Donald Driver,WR,11,19,13,167,3,38,45.5,4.136363636363637,22,1975-02-02,1999,1999.0,7.0,213.0,Donald Driver,26.57905544147844,2,False
00-0004541,2002,Donald Driver,WR,16,113,70,1064,8,70,235.4,14.7125,121,1975-02-02,1999,1999.0,7.0,213.0,Donald Driver,27.578370978781656,3,False
00-0004541,2003,Donald Driver,WR,15,92,52,621,5,51,131.2,8.746666666666666,97,1975-02-02,1999,1999.0,7.0,213.0,Donald Driver,28.57768651608487,4,True
00-0004541,2004,Donald Driver,WR,16,149,84,1208,3,4,257.2,16.075,152,1975-02-02,1999,1999.0,7.0,213.0,Donald Driver,29.579739904175224,5,True
00-0004541,2005,Donald Driver,WR,16,153,86,1221,2,13,239.4,14.9625,155,1975-02-02,1999,1999.0,7.0,213.0,Donald Driver,30.57905544147844,6,True
00-0004541,2006,Donald Driver,WR,16,162,91,1288,7,16,269.4,16.8375,169,1975-02-02,1999,1999.0,7.0,213.0,Donald Driver,31.578370978781656,7,True
00-0004541,2007,Donald Driver,WR,15,146,82,1048,2,4,199.2,13.28,148,1975-02-02,1999,1999.0,7.0,213.0,Donald Driver,32.577686516084874,8,True
00-0004541,2008,Donald Driver,WR,16,132,74,1012,2,4,205.6,12.85,134,1975-02-02,1999,1999.0,7.0,213.0,Donald Driver,33.57973990417522,9,True
00-0004541,2009,Donald Driver,WR,16,112,70,1061,1,13,211.4,13.2125,113,1975-02-02,1999,1999.0,7.0,213.0,Donald Driver,34.57905544147844,10,False
00-0004541,2010,Donald Driver,WR,15,85,51,565,0,0,129.5,8.633333333333333,85,1975-02-02,1999,1999.0,7.0,213.0,Donald Driver,35.578370978781656,11,False
00-0004541,2011,Donald Driver,WR,16,56,37,445,0,0,117.5,7.34375,56,1975-02-02,1999,1999.0,7.0,213.0,Donald Driver,36.577686516084874,12,False
00-0004541,2012,Donald Driver,WR,9,13,8,77,0,0,27.7,3.0777777777777775,13,1975-02-02,1999,1999.0,7.0,213.0,Donald Driver,37.57973990417522,13,False
00-0004595,2000,Chad Dukes,RB,2,0,0,0,2,2,0.2,0.1,2,1971-12-29,2000,,,,Chad Dukes,28.67624914442163,0,False
00-0004633,2000,Damon Dunn,WR,2,1,1,6,0,0,1.6,0.8,1,1976-03-15,1999,,,,Damon Dunn,24.465434633812457,1,False
00-0004634,1999,David Dunn,WR,6,2,1,4,0,0,1.4,0.2333333333333333,2,1972-06-10,1995,1995.0,5.0,139.0,David Dunn,27.225188227241617,4,False
00-0004634,2000,David Dunn,WR,15,8,4,33,0,0,13.3,0.8866666666666666,8,1972-06-10,1995,1995.0,5.0,139.0,David Dunn,28.22724161533197,5,False
00-0004634,2001,David Dunn,WR,9,1,1,8,0,0,1.8,0.2,1,1972-06-10,1995,1995.0,5.0,139.0,David Dunn,29.22655715263518,6,False
00-0004640,1999,Warrick Dunn,RB,15,82,64,589,195,616,192.5,12.833333333333334,277,1975-01-05,1997,1997.0,1.0,12.0,Warrick Dunn,24.654346338124572,2,False
00-0004640,2000,Warrick Dunn,RB,16,67,44,422,248,1133,251.5,15.71875,315,1975-01-05,1997,1997.0,1.0,12.0,Warrick Dunn,25.65639972621492,3,False
00-0004640,2001,Warrick Dunn,RB,13,97,68,557,158,447,200.4,15.415384615384616,255,1975-01-05,1997,1997.0,1.0,12.0,Warrick Dunn,26.65571526351814,4,False
00-0004640,2002,Warrick Dunn,RB,15,65,50,377,230,927,228.4,15.226666666666668,295,1975-01-05,1997,1997.0,1.0,12.0,Warrick Dunn,27.65503080082135,5,False
00-0004640,2003,Warrick Dunn,RB,11,51,37,336,125,672,165.8,15.072727272727274,176,1975-01-05,1997,1997.0,1.0,12.0,Warrick Dunn,28.654346338124572,6,True
00-0004640,2004,Warrick Dunn,RB,16,40,29,293,265,1106,218.9,13.68125,305,1975-01-05,1997,1997.0,1.0,12.0,Warrick Dunn,29.65639972621492,7,True
00-0004640,2005,Warrick Dunn,RB,16,40,29,220,280,1416,214.6,13.4125,320,1975-01-05,1997,1997.0,1.0,12.0,Warrick Dunn,30.65571526351814,8,True
00-0004640,2006,Warrick Dunn,RB,16,30,22,170,286,1140,183.0,11.4375,316,1975-01-05,1997,1997.0,1.0,12.0,Warrick Dunn,31.65503080082135,9,True
00-0004640,2007,Warrick Dunn,RB,16,51,37,238,228,718,152.6,9.5375,279,1975-01-05,1997,1997.0,1.0,12.0,Warrick Dunn,32.65434633812457,10,True
00-0004640,2008,Warrick Dunn,RB,15,65,47,330,186,786,170.6,11.373333333333331,251,1975-01-05,1997,1997.0,1.0,12.0,Warrick Dunn,33.65639972621492,11,True
00-0004673,1999,Tim Dwight,WR,12,50,32,669,5,28,155.7,12.975,55,1975-07-13,1998,1998.0,4.0,114.0,Tim Dwight,24.136892539356605,1,False
00-0004673,2000,Tim Dwight,WR,14,53,26,406,5,8,89.4,6.385714285714286,58,1975-07-13,1998,1998.0,4.0,114.0,Tim Dwight,25.13894592744695,2,False
