player_id,player_display_name,season,games,targets,tpg,team_first,team_last_prev,has_prior,team_change,qb_change_same_team,any_change
00-0038979,Cedric Tillman,2024,9,49,5.444444444444445,CLE,CLE,True,0.0,1.0,1.0
00-0038994,Jordan Addison,2024,15,99,6.6,MIN,MIN,True,0.0,1.0,1.0
00-0038997,Josh Downs,2024,14,107,7.642857142857143,IND,IND,True,0.0,1.0,1.0
00-0039062,Jonathan Mingo,2024,14,42,3.0,CAR,CAR,True,0.0,0.0,0.0
00-0039064,Zay Flowers,2024,17,116,6.823529411764706,BAL,BAL,True,0.0,0.0,0.0
00-0039067,Rashee Rice,2024,4,29,7.25,KC,KC,True,0.0,0.0,0.0
00-0039075,Puka Nacua,2024,11,106,9.636363636363637,LA,LA,True,0.0,0.0,0.0
00-0039146,Jayden Reed,2024,17,75,4.411764705882353,GB,GB,True,0.0,0.0,0.0
00-0039337,Malik Nabers,2024,15,170,11.333333333333334,NYG,,False,,,
00-0039342,Xavier Legette,2024,15,84,5.6,CAR,,False,,,
00-0039386,Bub Means,2024,4,15,3.75,NO,,False,,,
00-0039424,Devaughn Vele,2024,13,55,4.230769230769231,DEN,,False,,,
00-0039491,Jalen Coker,2024,11,46,4.181818181818182,CAR,,False,,,
00-0039747,Ainias Smith,2024,3,9,3.0,PHI,,False,,,
00-0039849,Marvin Harrison Jr.,2024,17,116,6.823529411764706,ARI,,False,,,
00-0039855,Jalen McMillan,2024,13,58,4.461538461538462,TB,,False,,,
00-0039868,Troy Franklin,2024,16,53,3.3125,DEN,,False,,,
00-0039890,Adonai Mitchell,2024,17,55,3.235294117647059,IND,,False,,,
00-0039893,Brian Thomas Jr.,2024,17,133,7.823529411764706,JAX,,False,,,
00-0039894,Xavier Worthy,2024,16,98,6.125,KC,,False,,,
00-0039901,Keon Coleman,2024,13,57,4.384615384615385,BUF,,False,,,
00-0039915,Ladd McConkey,2024,16,112,7.0,LAC,,False,,,
00-0039916,Ricky Pearsall,2024,11,46,4.181818181818182,SF,,False,,,
00-0039919,Rome Odunze,2024,17,101,5.9411764705882355,CHI,,False,,,
00-0030279,Keenan Allen,2025,17,122,7.176470588235294,LAC,CHI,True,1.0,0.0,1.0
00-0031381,Davante Adams,2025,14,114,8.142857142857142,LA,NYJ,True,1.0,0.0,1.0
00-0031408,Mike Evans,2025,8,62,7.75,TB,TB,True,0.0,0.0,0.0
00-0031588,Stefon Diggs,2025,17,102,6.0,NE,HOU,True,1.0,0.0,1.0
00-0032211,Tyler Lockett,2025,17,55,3.235294117647059,TEN,SEA,True,1.0,0.0,1.0
00-0032385,Sterling Shepard,2025,13,53,4.076923076923077,TB,TB,True,0.0,0.0,0.0
00-0032688,Robbie Chosen,2025,3,9,3.0,WAS,MIA,True,1.0,0.0,1.0
00-0033040,Tyreek Hill,2025,4,29,7.25,MIA,MIA,True,0.0,0.0,0.0
00-0033307,Kendrick Bourne,2025,14,53,3.7857142857142856,SF,NE,True,1.0,0.0,1.0
00-0033555,Mack Hollins,2025,14,65,4.642857142857143,NE,BUF,True,1.0,0.0,1.0
00-0033891,Zay Jones,2025,6,18,3.0,ARI,ARI,True,0.0,1.0,1.0
00-0033908,Cooper Kupp,2025,16,70,4.375,SEA,LA,True,1.0,0.0,1.0
00-0033921,Chris Godwin Jr.,2025,9,51,5.666666666666667,TB,TB,True,0.0,0.0,0.0
00-0033943,Josh Reynolds,2025,5,21,4.2,NYJ,JAX,True,1.0,0.0,1.0
00-0034272,Marquez Valdes-Scantling,2025,9,29,3.2222222222222223,SF,NO,True,1.0,0.0,1.0
00-0034348,Courtland Sutton,2025,17,124,7.294117647058823,DEN,DEN,True,0.0,0.0,0.0
00-0034775,Christian Kirk,2025,11,52,4.7272727272727275,HOU,JAX,True,1.0,0.0,1.0
00-0034827,DJ Moore,2025,17,85,5.0,CHI,CHI,True,0.0,0.0,0.0
00-0034837,Calvin Ridley,2025,7,36,5.142857142857143,TEN,TEN,True,0.0,1.0,1.0
00-0034960,Jakobi Meyers,2025,16,110,6.875,LV,LV,True,0.0,1.0,1.0
00-0034983,Hunter Renfrow,2025,6,26,4.333333333333333,CAR,,False,,,
00-0035208,Olamide Zaccheaus,2025,14,65,4.642857142857143,CHI,WAS,True,1.0,0.0,1.0
00-0035359,David Sills,2025,12,36,3.0,ATL,,False,,,
00-0035406,Lil'Jordan Humphrey,2025,7,25,3.5714285714285716,NYG,DEN,True,1.0,0.0,1.0
00-0035535,Darius Slayton,2025,14,63,4.5,NYG,NYG,True,0.0,1.0,1.0
00-0035640,DK Metcalf,2025,15,99,6.6,PIT,SEA,True,1.0,0.0,1.0
00-0035659,Terry McLaurin,2025,10,60,6.0,WAS,WAS,True,0.0,1.0,1.0
00-0035662,Marquise Brown,2025,16,74,4.625,KC,KC,True,0.0,0.0,0.0
00-0035676,A.J. Brown,2025,15,121,8.066666666666666,PHI,PHI,True,0.0,0.0,0.0
00-0035719,Deebo Samuel Sr.,2025,16,99,6.1875,WAS,SF,True,1.0,0.0,1.0
00-0036165,Isaiah Hodgins,2025,6,19,3.1666666666666665,NYG,NYG,True,0.0,1.0,1.0
00-0036196,Gabe Davis,2025,6,18,3.0,BUF,JAX,True,1.0,0.0,1.0
00-0036252,Michael Pittman,2025,17,111,6.529411764705882,IND,IND,True,0.0,1.0,1.0
00-0036259,Jauan Jennings,2025,15,90,6.0,SF,SF,True,0.0,1.0,1.0
00-0036309,Darnell Mooney,2025,15,72,4.8,ATL,ATL,True,0.0,1.0,1.0
00-0036322,Justin Jefferson,2025,17,141,8.294117647058824,MIN,MIN,True,0.0,1.0,1.0
00-0036358,CeeDee Lamb,2025,13,117,9.0,DAL,DAL,True,0.0,1.0,1.0
00-0036407,Jerry Jeudy,2025,17,106,6.235294117647059,CLE,CLE,True,0.0,1.0,1.0
00-0036410,Tee Higgins,2025,15,98,6.533333333333333,CIN,CIN,True,0.0,0.0,0.0
00-0036415,Van Jefferson,2025,14,52,3.7142857142857144,TEN,PIT,True,1.0,0.0,1.0
00-0036554,Nico Collins,2025,15,120,8.0,HOU,HOU,True,0.0,0.0,0.0
00-0036613,Jaylen Waddle,2025,16,100,6.25,MIA,MIA,True,0.0,0.0,0.0
00-0036626,Dyami Brown,2025,11,37,3.3636363636363638,JAX,WAS,True,1.0,0.0,1.0
00-0036900,Ja'Marr Chase,2025,16,185,11.5625,CIN,CIN,True,0.0,0.0,0.0
00-0036912,DeVonta Smith,2025,17,113,6.647058823529412,PHI,PHI,True,0.0,0.0,0.0
00-0036963,Amon-Ra St. Brown,2025,17,172,10.117647058823529,DET,DET,True,0.0,0.0,0.0
00-0036988,Josh Palmer,2025,12,37,3.0833333333333335,BUF,LAC,True,1.0,0.0,1.0
00-0037098,Samori Toure,2025,1,3,3.0,NO,,False,,,
00-0037231,Kevin Austin Jr.,2025,5,23,4.6,NO,NO,True,0.0,1.0,1.0
00-0037238,Drake London,2025,12,112,9.333333333333334,ATL,ATL,True,0.0,1.0,1.0
00-0037239,Chris Olave,2025,16,156,9.75,NO,NO,True,0.0,1.0,1.0
00-0037240,Jameson Williams,2025,17,102,6.0,DET,DET,True,0.0,0.0,0.0
00-0037247,George Pickens,2025,17,137,8.058823529411764,DAL,PIT,True,1.0,0.0,1.0
00-0037261,Khalil Shakir,2025,16,95,5.9375,BUF,BUF,True,0.0,0.0,0.0
00-0037291,Jalen Nailor,2025,17,53,3.1176470588235294,MIN,MIN,True,0.0,1.0,1.0
00-0037545,Rashid Shaheed,2025,18,92,5.111111111111111,NO,NO,True,0.0,1.0,1.0
00-0037614,John Metchie III,2025,13,48,3.6923076923076925,PHI,HOU,True,1.0,0.0,1.0
00-0037664,Alec Pierce,2025,15,84,5.6,IND,IND,True,0.0,1.0,1.0
00-0037740,Garrett Wilson,2025,7,59,8.428571428571429,NYJ,NYJ,True,0.0,1.0,1.0
00-0037816,Romeo Doubs,2025,16,85,5.3125,GB,GB,True,0.0,0.0,0.0
00-0037837,Calvin Austin III,2025,14,55,3.9285714285714284,PIT,PIT,True,0.0,1.0,1.0
00-0038104,Tyquan Thornton,2025,12,37,3.0833333333333335,KC,NE,True,1.0,0.0,1.0
00-0038117,Wan'Dale Robinson,2025,16,140,8.75,NYG,NYG,True,0.0,1.0,1.0
00-0038124,Christian Watson,2025,10,55,5.5,GB,GB,True,0.0,0.0,0.0
00-0038393,Dontayvion Wicks,2025,13,46,3.5384615384615383,GB,GB,True,0.0,0.0,0.0
00-0038543,Jaxon Smith-Njigba,2025,17,163,9.588235294117647,SEA,SEA,True,0.0,1.0,1.0
00-0038544,Quentin Johnston,2025,13,84,6.461538461538462,LAC,LAC,True,0.0,0.0,0.0
00-0038559,Michael Wilson,2025,17,126,7.411764705882353,ARI,ARI,True,0.0,1.0,1.0
00-0038563,Tre Tucker,2025,17,92,5.411764705882353,LV,LV,True,0.0,1.0,1.0
00-0038606,Parker Washington,2025,16,95,5.9375,JAX,JAX,True,0.0,0.0,0.0
00-0038608,Kayshon Boutte,2025,14,46,3.2857142857142856,NE,NE,True,0.0,0.0,0.0
00-0038618,Xavier Hutchinson,2025,16,57,3.5625,HOU,HOU,True,0.0,0.0,0.0
00-0038619,Andrei Iosivas,2025,15,58,3.8666666666666667,CIN,CIN,True,0.0,0.0,0.0
00-0038839,Mitchell Tinsley,2025,8,24,3.0,CIN,,False,,,
00-0038976,Marvin Mims Jr.,2025,15,51,3.4,DEN,DEN,True,0.0,0.0,0.0
00-0038979,Cedric Tillman,2025,12,39,3.25,CLE,CLE,True,0.0,1.0,1.0
00-0038994,Jordan Addison,2025,14,79,5.642857142857143,MIN,MIN,True,0.0,1.0,1.0
00-0038997,Josh Downs,2025,16,88,5.5,IND,IND,True,0.0,1.0,1.0
00-0039064,Zay Flowers,2025,17,118,6.9411764705882355,BAL,BAL,True,0.0,0.0,0.0
00-0039067,Rashee Rice,2025,8,78,9.75,KC,KC,True,0.0,0.0,0.0
00-0039075,Puka Nacua,2025,16,166,10.375,LA,LA,True,0.0,0.0,0.0
00-0039146,Jayden Reed,2025,5,22,4.4,GB,GB,True,0.0,0.0,0.0
00-0039337,Malik Nabers,2025,4,35,8.75,NYG,NYG,True,0.0,1.0,1.0
00-0039342,Xavier Legette,2025,15,64,4.266666666666667,CAR,CAR,True,0.0,0.0,0.0
00-0039410,Ryan Flournoy,2025,15,56,3.7333333333333334,DAL,DAL,True,0.0,1.0,1.0
00-0039424,Devaughn Vele,2025,9,39,4.333333333333333,NO,DEN,True,1.0,0.0,1.0
00-0039491,Jalen Coker,2025,11,43,3.909090909090909,CAR,CAR,True,0.0,0.0,0.0
00-0039849,Marvin Harrison Jr.,2025,12,73,6.083333333333333,ARI,ARI,True,0.0,1.0,1.0
00-0039855,Jalen McMillan,2025,4,15,3.75,TB,TB,True,0.0,0.0,0.0
00-0039868,Troy Franklin,2025,17,104,6.117647058823529,DEN,DEN,True,0.0,0.0,0.0
00-0039880,Malik Washington,2025,17,65,3.823529411764706,MIA,MIA,True,0.0,0.0,0.0
00-0039890,Adonai Mitchell,2025,16,74,4.625,IND,IND,True,0.0,1.0,1.0
00-0039893,Brian Thomas Jr.,2025,14,91,6.5,JAX,JAX,True,0.0,0.0,0.0
00-0039894,Xavier Worthy,2025,14,73,5.214285714285714,KC,KC,True,0.0,0.0,0.0
00-0039901,Keon Coleman,2025,12,59,4.916666666666667,BUF,BUF,True,0.0,0.0,0.0
00-0039915,Ladd McConkey,2025,16,106,6.625,LAC,LAC,True,0.0,0.0,0.0
00-0039916,Ricky Pearsall,2025,9,53,5.888888888888889,SF,SF,True,0.0,1.0,1.0
00-0039919,Rome Odunze,2025,12,90,7.5,CHI,CHI,True,0.0,0.0,0.0
00-0040124,Tetairoa McMillan,2025,17,122,7.176470588235294,CAR,,False,,,
00-0040129,Emeka Egbuka,2025,17,127,7.470588235294118,TB,,False,,,
00-0040130,Jayden Higgins,2025,17,68,4.0,HOU,,False,,,
00-0040134,Pat Bryant,2025,13,49,3.769230769230769,DEN,,False,,,
00-0040170,Elic Ayomanor,2025,16,89,5.5625,TEN,,False,,,
00-0040311,Theo Wease Jr.,2025,3,10,3.3333333333333335,MIA,,False,,,
00-0040522,Xavier Restrepo,2025,2,7,3.5,TEN,,False,,,
00-0040667,Matthew Golden,2025,14,44,3.142857142857143,GB,,False,,,
00-0040705,Chimere Dike,2025,17,74,4.352941176470588,TEN,,False,,,
00-0040735,Luther Burden III,2025,15,60,4.0,CHI,,False,,,
