position,era,age,hazard,in_support
WR,1999-2007,29.700000000000124,0.2301941249525292,True
WR,1999-2007,29.750000000000124,0.23031018610990267,True
WR,1999-2007,29.800000000000125,0.23044039017920964,True
WR,1999-2007,29.850000000000126,0.23058469578174282,True
WR,1999-2007,29.900000000000126,0.23074306323739668,True
WR,1999-2007,29.950000000000127,0.2309154545390242,True
WR,1999-2007,30.000000000000128,0.23110183332680564,True
WR,1999-2007,30.05000000000013,0.23130216486262695,True
WR,1999-2007,30.10000000000013,0.23151641600446513,True
WR,1999-2007,30.15000000000013,0.23174455518077872,True
WR,1999-2007,30.20000000000013,0.23198655236489962,True
WR,1999-2007,30.25000000000013,0.23224237904942246,True
WR,1999-2007,30.300000000000132,0.23251200822059015,True
WR,1999-2007,30.350000000000133,0.23279541433266968,True
WR,1999-2007,30.400000000000134,0.23309257328231464,True
WR,1999-2007,30.450000000000134,0.23340346238291163,True
WR,1999-2007,30.500000000000135,0.23372806033890461,True
WR,1999-2007,30.550000000000136,0.2340663472200936,True
WR,1999-2007,30.600000000000136,0.23441830443590314,True
WR,1999-2007,30.650000000000137,0.23478391470961468,True
WR,1999-2007,30.700000000000138,0.23516316205255974,True
WR,1999-2007,30.75000000000014,0.2355560317382669,True
WR,1999-2007,30.80000000000014,0.2359625102765586,True
WR,1999-2007,30.85000000000014,0.23638258538759227,True
WR,1999-2007,30.90000000000014,0.23681624597584042,True
WR,1999-2007,30.95000000000014,0.23726348210400378,True
WR,1999-2007,31.000000000000142,0.23772428496685327,True
WR,1999-2007,31.050000000000143,0.23819864686499342,True
WR,1999-2007,31.100000000000144,0.23868656117854378,True
WR,1999-2007,31.150000000000144,0.23918802234073067,True
WR,1999-2007,31.200000000000145,0.23970302581138495,True
WR,1999-2007,31.250000000000146,0.2402315680503406,True
WR,1999-2007,31.300000000000146,0.24077364649072627,True
WR,1999-2007,31.350000000000147,0.2413292595121466,True
WR,1999-2007,31.400000000000148,0.24189840641374694,True
WR,1999-2007,31.45000000000015,0.242481087387155,True
WR,1999-2007,31.50000000000015,0.24307730348929515,True
WR,1999-2007,31.55000000000015,0.2436870566150692,True
WR,1999-2007,31.60000000000015,0.24431034946989863,True
WR,1999-2007,31.65000000000015,0.24494718554212264,True
WR,1999-2007,31.700000000000152,0.24559756907524732,True
WR,1999-2007,31.750000000000153,0.2462615050400395,True
WR,1999-2007,31.800000000000153,0.24693899910646222,True
WR,1999-2007,31.850000000000154,0.24763005761544524,True
WR,1999-2007,31.900000000000155,0.24833468755048635,True
WR,1999-2007,31.950000000000156,0.24905289650907922,True
WR,1999-2007,32.000000000000156,0.2497846926739622,True
WR,1999-2007,32.05000000000015,0.2505300847841853,True
WR,1999-2007,32.10000000000016,0.25128908210598944,True
WR,1999-2007,32.15000000000016,0.25206169440349485,True
WR,1999-2007,32.20000000000016,0.25284793190919513,True
WR,1999-2007,32.250000000000156,0.25364780529425235,True
WR,1999-2007,32.30000000000016,0.2544613256385905,True
