player_id,name,season,n_games,adot,target_share,yac_per_rec,td_per_target,slot,ppg,cluster,is_top30_recent
00-0035662,Marquise Brown,2022,12,11.2617,0.2253,3.5224,0.028,0,13.0,1,False
00-0035662,Marquise Brown,2023,13,11.7426,0.2422,3.2157,0.0396,0,10.3615,1,False
00-0035662,Marquise Brown,2025,14,11.375,0.1529,3.7083,0.0694,0,9.6929,1,False
00-0035676,A.J. Brown,2019,16,13.1786,0.1875,8.9423,0.0952,0,13.5688,0,False
00-0035676,A.J. Brown,2020,14,10.8491,0.25,6.1714,0.1038,0,17.6786,1,False
00-0035676,A.J. Brown,2021,13,11.6,0.2612,3.7302,0.0476,0,13.9154,1,False
00-0035676,A.J. Brown,2022,17,12.069,0.2705,6.2727,0.0759,0,17.6235,1,False
00-0035676,A.J. Brown,2023,16,11.7516,0.2979,4.4952,0.0446,0,18.1062,1,False
00-0035676,A.J. Brown,2024,13,12.0412,0.3139,5.2687,0.0722,0,16.6846,1,False
00-0035676,A.J. Brown,2025,14,11.8083,0.2899,3.4805,0.0583,0,15.6071,1,True
00-0035703,Miles Boykin,2020,11,11.7742,0.1103,4.2353,0.129,0,5.9091,0,False
00-0035719,Deebo Samuel Sr.,2019,15,7.3827,0.1772,8.2982,0.037,1,12.6067,2,False
00-0035719,Deebo Samuel Sr.,2021,15,8.425,0.2709,10.2105,0.05,1,21.7373,2,False
00-0035719,Deebo Samuel Sr.,2022,13,4.2128,0.2333,8.8036,0.0213,1,12.9538,2,False
00-0035719,Deebo Samuel Sr.,2023,13,6.6136,0.2304,8.7833,0.0795,1,18.6154,2,False
00-0035719,Deebo Samuel Sr.,2024,13,6.9375,0.2057,8.24,0.025,1,11.2692,2,False
00-0035719,Deebo Samuel Sr.,2025,16,5.3232,0.2265,6.4722,0.0505,1,11.7625,2,False
00-0036165,Isaiah Hodgins,2022,9,9.0625,0.1638,2.3784,0.0833,0,11.1333,0,False
00-0036165,Isaiah Hodgins,2023,10,7.5172,0.0932,3.35,0.069,0,5.18,0,False
00-0036182,Nick Westbrook-Ikhine,2021,12,10.7963,0.1381,3.9143,0.0741,0,8.4667,0,False
00-0036182,Nick Westbrook-Ikhine,2022,13,13.1458,0.1263,4.28,0.0625,0,6.3615,0,False
00-0036182,Nick Westbrook-Ikhine,2023,11,12.186,0.1291,4.0385,0.0698,0,7.2727,0,False
00-0036182,Nick Westbrook-Ikhine,2024,13,11.6667,0.1446,3.875,0.15,0,10.4385,0,False
00-0036196,Gabe Davis,2020,13,15.4237,0.118,3.9688,0.0847,0,9.0769,0,False
00-0036196,Gabe Davis,2021,12,13.45,0.1266,3.7879,0.1,0,10.0,0,False
00-0036196,Gabe Davis,2022,15,15.3548,0.1742,2.9583,0.0753,0,11.44,0,False
00-0036196,Gabe Davis,2023,15,14.7625,0.1504,4.0,0.0875,0,10.76,0,False
00-0036196,Gabe Davis,2024,9,13.4524,0.155,1.95,0.0476,0,5.9889,1,False
00-0036219,Marquez Callaway,2021,16,12.5783,0.1729,3.1304,0.0723,0,9.4875,1,False
00-0036233,Donovan Peoples-Jones,2021,11,15.8214,0.1623,4.5625,0.0536,0,9.8091,0,False
00-0036233,Donovan Peoples-Jones,2022,16,11.5895,0.1852,3.1311,0.0316,0,10.4438,1,False
00-0036247,Freddie Swain,2021,11,8.1714,0.1039,7.8261,0.0857,0,6.6091,0,False
00-0036252,Michael Pittman,2020,12,8.4667,0.1456,7.4103,0.0167,0,8.1083,0,False
00-0036252,Michael Pittman,2021,17,9.7132,0.2476,3.9545,0.0465,0,14.0353,1,False
00-0036252,Michael Pittman,2022,16,6.9858,0.2456,3.4747,0.0284,0,13.5312,1,False
00-0036252,Michael Pittman,2023,16,7.8654,0.2905,4.7064,0.0256,0,15.7625,1,False
00-0036252,Michael Pittman,2024,16,11.1171,0.2322,3.7536,0.027,0,10.3625,1,False
00-0036252,Michael Pittman,2025,17,8.1712,0.2029,3.2375,0.0631,0,11.9059,1,False
00-0036255,Denzel Mims,2020,9,15.3409,0.1719,4.6087,0.0,0,6.7444,0,False
00-0036259,Jauan Jennings,2021,9,10.0294,0.1318,4.5714,0.1471,0,8.5111,0,False
00-0036259,Jauan Jennings,2022,16,8.3571,0.1152,5.0286,0.0179,0,5.1625,1,False
00-0036259,Jauan Jennings,2023,8,9.9655,0.1245,4.8889,0.0345,0,6.075,1,False
00-0036259,Jauan Jennings,2024,15,9.9027,0.2374,3.0909,0.0531,0,14.0333,1,False
00-0036259,Jauan Jennings,2025,15,10.0556,0.186,3.2909,0.1,0,11.5533,0,False
00-0036261,Brandon Aiyuk,2020,12,9.3958,0.2233,4.8167,0.0521,0,15.375,1,False
00-0036261,Brandon Aiyuk,2021,15,9.7229,0.18,6.3455,0.0602,0,11.2267,1,False
00-0036261,Brandon Aiyuk,2022,17,10.0263,0.2227,4.8077,0.0702,0,13.4,1,False
00-0036261,Brandon Aiyuk,2023,16,13.9714,0.2313,4.8267,0.0667,0,15.575,1,False
00-0036268,Laviska Shenault Jr.,2020,13,6.359,0.1542,5.193,0.0641,0,12.0154,0,False
00-0036268,Laviska Shenault Jr.,2021,16,5.5,0.177,6.2381,0.0,0,7.9375,1,False
00-0036268,Laviska Shenault Jr.,2022,8,-1.4643,0.1321,12.44,0.0357,0,8.55,0,False
00-0036271,Quez Watkins,2021,16,12.1148,0.1298,5.8837,0.0164,0,7.25,0,False
00-0036271,Quez Watkins,2022,12,9.4043,0.1214,4.4688,0.0638,0,6.9833,0,False
00-0036277,Quintez Cephus,2020,11,14.5429,0.0852,4.25,0.0571,0,6.0818,0,False
00-0036309,Darnell Mooney,2020,16,11.5102,0.1596,4.1639,0.0408,0,9.5062,1,False
00-0036309,Darnell Mooney,2021,17,11.1143,0.2583,4.7037,0.0286,0,12.9235,1,False
00-0036309,Darnell Mooney,2022,11,11.918,0.2664,4.2,0.0328,0,9.2273,1,False
00-0036309,Darnell Mooney,2023,12,9.9661,0.1509,5.7667,0.0169,0,6.2917,0,False
00-0036309,Darnell Mooney,2024,15,12.2286,0.2083,4.2969,0.0476,0,12.88,1,False
00-0036309,Darnell Mooney,2025,14,14.169,0.1596,2.2903,0.0141,0,5.7,1,False
00-0036322,Justin Jefferson,2020,16,11.44,0.2422,5.1477,0.056,0,17.1375,1,False
00-0036322,Justin Jefferson,2021,17,12.3533,0.2765,4.537,0.0599,0,19.4353,1,False
00-0036322,Justin Jefferson,2022,17,10.1467,0.2738,4.7891,0.0435,0,21.6859,1,False
00-0036322,Justin Jefferson,2023,10,12.58,0.2591,3.8235,0.05,0,20.22,1,False
00-0036322,Justin Jefferson,2024,17,10.9221,0.281,4.7282,0.0649,0,18.6753,1,False
00-0036322,Justin Jefferson,2025,17,10.1986,0.2913,5.369,0.0142,0,11.8529,1,True
00-0036326,Chase Claypool,2020,15,13.3519,0.1779,5.3607,0.0833,0,14.2733,0,False
00-0036326,Chase Claypool,2021,15,11.4476,0.1829,5.0,0.019,0,11.1067,1,False
00-0036326,Chase Claypool,2022,14,10.2436,0.1769,3.1087,0.0128,0,7.5029,1,False
00-0036331,Devin Duvernay,2020,8,6.8571,0.0938,6.0,0.0,0,5.375,0,False
00-0036331,Devin Duvernay,2021,13,5.9348,0.0977,4.4062,0.0435,0,5.7769,0,False
00-0036331,Devin Duvernay,2022,11,9.1957,0.1377,4.4,0.0652,0,10.2636,0,False
00-0036345,K.J. Osborn,2021,16,10.5309,0.1429,3.58,0.0864,0,9.9062,0,False
00-0036345,K.J. Osborn,2022,17,8.3667,0.1339,5.0,0.0556,0,9.1529,1,False
00-0036345,K.J. Osborn,2023,15,8.7867,0.1327,3.8542,0.04,0,8.0,1,False
00-0036357,Henry Ruggs III,2020,12,17.8095,0.1022,5.6,0.0476,0,6.7833,0,False
00-0036358,CeeDee Lamb,2020,16,9.2883,0.1737,4.2027,0.045,0,13.6062,1,False
00-0036358,CeeDee Lamb,2021,16,10.275,0.2,5.5823,0.05,0,14.55,1,False
00-0036358,CeeDee Lamb,2022,17,10.0321,0.2806,4.6168,0.0577,0,17.7412,1,False
00-0036358,CeeDee Lamb,2023,17,9.5138,0.2948,5.037,0.0663,0,23.7176,1,False
00-0036358,CeeDee Lamb,2024,15,7.8289,0.2648,5.3168,0.0395,0,17.56,1,False
00-0036358,CeeDee Lamb,2025,12,12.0603,0.2566,4.3649,0.0259,0,16.625,1,True
00-0036365,Bryan Edwards,2021,14,14.2069,0.108,5.4848,0.0517,0,7.6357,0,False
00-0036387,Jalen Reagor,2020,9,12.6731,0.1512,5.8621,0.0192,0,8.1333,0,False
00-0036387,Jalen Reagor,2021,13,10.0943,0.1402,4.7,0.0377,0,5.6308,1,False
00-0036398,John Hightower,2020,9,23.4643,0.0864,6.0,0.0,0,3.0778,0,False
00-0036407,Jerry Jeudy,2020,15,13.4375,0.2048,5.4615,0.0268,0,10.5067,1,False
00-0036407,Jerry Jeudy,2021,10,10.625,0.1886,4.6842,0.0,0,8.5,1,False
00-0036407,Jerry Jeudy,2022,14,11.1616,0.2138,5.9104,0.0606,0,14.5857,1,False
00-0036407,Jerry Jeudy,2023,16,12.7471,0.1816,5.9815,0.023,0,8.8625,0,False
00-0036407,Jerry Jeudy,2024,17,11.1103,0.2194,4.3,0.0276,0,14.1706,1,False
00-0036407,Jerry Jeudy,2025,17,12.1509,0.19,3.32,0.0189,0,7.1,1,False
00-0036410,Tee Higgins,2020,14,11.5981,0.2042,4.6269,0.0561,0,13.9,1,False
00-0036410,Tee Higgins,2021,14,12.0273,0.2311,3.8514,0.0545,0,15.65,1,False
00-0036410,Tee Higgins,2022,14,10.8716,0.2011,3.8649,0.0642,0,15.7786,1,False
00-0036410,Tee Higgins,2023,12,12.8026,0.1712,5.5952,0.0658,0,11.4667,0,False
00-0036410,Tee Higgins,2024,12,9.789,0.2396,3.1233,0.0917,0,18.5083,1,False
00-0036410,Tee Higgins,2025,15,13.4082,0.1766,2.8136,0.1122,0,14.1067,0,True
00-0036412,KJ Hamler,2020,10,10.625,0.1509,4.1333,0.0536,1,9.06,2,False
00-0036415,Van Jefferson,2021,17,13.427,0.1466,4.4,0.0674,0,9.8941,0,False
00-0036415,Van Jefferson,2022,10,15.7955,0.1624,1.5833,0.0682,0,7.89,0,False
00-0036415,Van Jefferson,2023,12,14.9268,0.0951,1.25,0.0,0,3.4417,1,False
00-0036415,Van Jefferson,2024,12,12.1081,0.1076,3.3913,0.027,0,4.6333,1,False
00-0036415,Van Jefferson,2025,11,12.4898,0.1346,2.6538,0.0204,0,5.8636,1,False
00-0036427,Tyler Johnson,2021,12,7.9231,0.0994,3.9118,0.0,0,5.7167,1,False
00-0036550,Rashod Bateman,2021,11,9.0448,0.1646,3.5435,0.0149,0,9.4091,1,False
00-0036550,Rashod Bateman,2023,15,14.4821,0.1253,1.8438,0.0179,0,5.1,1,False
00-0036550,Rashod Bateman,2024,14,13.4429,0.1728,4.2093,0.1286,0,12.0786,0,False
00-0036550,Rashod Bateman,2025,10,12.2857,0.1357,1.8235,0.0571,0,5.19,1,False
00-0036554,Nico Collins,2021,12,10.6724,0.1408,3.4375,0.0172,0,6.6167,1,False
00-0036554,Nico Collins,2022,10,11.7424,0.1859,3.8649,0.0303,0,9.71,1,False
00-0036554,Nico Collins,2023,14,10.8796,0.2209,6.9241,0.0741,0,18.4357,1,False
00-0036554,Nico Collins,2024,12,10.9394,0.238,5.3676,0.0707,0,17.55,1,False
00-0036554,Nico Collins,2025,15,12.7417,0.2348,4.5634,0.05,0,15.08,1,True
00-0036572,Shi Smith,2022,12,8.1842,0.1089,4.5714,0.0526,1,4.9083,2,False
00-0036613,Jaylen Waddle,2021,16,7.0929,0.2381,4.2212,0.0429,0,15.4875,1,False
00-0036613,Jaylen Waddle,2022,17,12.094,0.2003,6.8,0.0684,0,15.2471,0,False
00-0036613,Jaylen Waddle,2023,14,10.1058,0.2199,5.8472,0.0385,0,14.1857,1,False
00-0036613,Jaylen Waddle,2024,15,9.9639,0.1563,4.069,0.0241,0,9.9733,1,False
00-0036613,Jaylen Waddle,2025,15,13.0404,0.2292,3.5625,0.0606,0,12.8947,1,True
00-0036626,Dyami Brown,2024,11,8.1667,0.1059,6.6154,0.0278,0,5.3545,0,False
00-0036849,Tutu Atwell,2022,8,16.1875,0.1435,2.5882,0.0,0,6.1375,0,False
00-0036849,Tutu Atwell,2023,12,11.2,0.1559,2.4474,0.0462,0,9.0333,1,False
00-0036849,Tutu Atwell,2024,14,12.0656,0.1412,3.0488,0.0,0,6.95,1,False
00-0036862,Ben Skowronek,2022,13,7.8167,0.1412,3.6316,0.0,0,6.3308,1,False
00-0036900,Ja'Marr Chase,2021,17,12.6328,0.2306,8.037,0.1016,0,17.9176,0,False
00-0036900,Ja'Marr Chase,2022,12,9.1045,0.2863,4.8391,0.0672,0,20.2,1,False
00-0036900,Ja'Marr Chase,2023,16,8.6483,0.2531,5.41,0.0483,0,16.42,1,False
00-0036900,Ja'Marr Chase,2024,17,8.72,0.2684,6.1969,0.0971,0,23.7059,1,False
00-0036900,Ja'Marr Chase,2025,16,8.4865,0.3073,5.12,0.0432,0,19.6,1,True
00-0036912,DeVonta Smith,2021,17,14.1923,0.2105,3.25,0.0481,0,10.9176,1,False
00-0036912,DeVonta Smith,2022,17,9.6691,0.2537,5.0105,0.0515,0,15.0941,1,False
00-0036912,DeVonta Smith,2023,16,12.0536,0.2125,3.6296,0.0625,0,14.225,1,False
00-0036912,DeVonta Smith,2024,13,9.0899,0.2649,4.3971,0.0899,0,15.3385,1,False
00-0036912,DeVonta Smith,2025,17,11.9912,0.2274,3.8052,0.0354,0,11.8706,1,True
00-0036913,Kadarius Toney,2021,8,6.4643,0.1761,5.8947,0.0,0,10.0825,1,False
00-0036913,Kadarius Toney,2023,8,2.8235,0.1076,4.7826,0.0294,0,5.6625,0,False
00-0036936,Rondale Moore,2021,14,1.4375,0.1362,8.1111,0.0156,0,7.9357,0,False
00-0036936,Rondale Moore,2023,15,4.35,0.1215,5.6579,0.0,0,6.0133,0,False
00-0036955,Terrace Marshall Jr.,2021,8,7.5769,0.0919,3.75,0.0,0,3.9,1,False
00-0036955,Terrace Marshall Jr.,2022,11,12.5333,0.1525,4.8889,0.0222,0,7.2909,1,False
00-0036963,Amon-Ra St. Brown,2021,15,7.0763,0.2248,4.6966,0.0424,0,15.0733,1,False
00-0036963,Amon-Ra St. Brown,2022,15,6.4552,0.2778,4.9905,0.0414,0,17.7467,1,False
00-0036963,Amon-Ra St. Brown,2023,16,7.75,0.2837,5.6134,0.061,0,20.6812,1,False
00-0036963,Amon-Ra St. Brown,2024,17,7.6667,0.2559,3.5826,0.0851,0,18.5988,1,False
00-0036963,Amon-Ra St. Brown,2025,16,8.1462,0.3081,4.8718,0.0643,0,20.25,1,True
00-0036980,Elijah Moore,2021,11,11.6753,0.1799,4.814,0.0649,0,12.5636,1,False
00-0036980,Elijah Moore,2022,12,12.3175,0.1302,2.6944,0.0159,0,7.1667,1,False
00-0036980,Elijah Moore,2023,16,11.1058,0.1739,3.2373,0.0192,0,8.2562,1,False
00-0036980,Elijah Moore,2024,15,9.46,0.165,2.0847,0.01,0,7.8333,1,False
00-0036988,Josh Palmer,2021,10,8.5227,0.11,3.069,0.0682,0,7.5,0,False
00-0036988,Josh Palmer,2022,14,8.419,0.178,3.5211,0.0286,0,11.8429,1,False
00-0036988,Josh Palmer,2023,9,11.5,0.1807,5.2703,0.0333,0,11.7,1,False
00-0036988,Josh Palmer,2024,14,15.3125,0.1488,2.6579,0.0156,0,7.3786,1,False
00-0036988,Josh Palmer,2025,10,12.0857,0.1136,2.4,0.0,0,4.96,1,False
00-0037238,Drake London,2022,16,10.4655,0.2886,3.0986,0.0345,0,11.0438,1,False
00-0037238,Drake London,2023,15,11.5413,0.23,2.7246,0.0183,0,11.6253,1,False
00-0037238,Drake London,2024,17,10.9051,0.2826,3.27,0.057,0,16.5176,1,False
00-0037238,Drake London,2025,12,10.9018,0.2917,3.3676,0.0625,0,16.825,1,True
00-0037239,Chris Olave,2022,15,14.1681,0.2581,2.9167,0.0336,0,13.2133,1,False
00-0037239,Chris Olave,2023,16,13.2899,0.2392,3.9885,0.0362,0,14.4562,1,False
00-0037239,Chris Olave,2025,16,11.8013,0.2806,2.89,0.0577,0,16.75,1,True
00-0037240,Jameson Williams,2023,11,15.9512,0.0981,4.5652,0.0488,0,6.3909,0,False
00-0037240,Jameson Williams,2024,14,11.5778,0.1856,8.7018,0.0778,0,15.1143,0,False
00-0037240,Jameson Williams,2025,16,12.6931,0.181,6.8594,0.0693,0,13.6188,0,True
00-0037247,George Pickens,2022,17,14.7619,0.1471,2.0,0.0476,0,9.7941,1,False
00-0037247,George Pickens,2023,16,13.4717,0.2181,6.1587,0.0472,0,13.0312,1,False
00-0037247,George Pickens,2024,14,13.699,0.2464,3.6441,0.0291,0,11.7429,1,False
00-0037247,George Pickens,2025,17,11.292,0.2196,5.1505,0.0657,0,17.1706,1,True
00-0037257,David Bell,2022,9,7.6667,0.094,3.2,0.0,0,4.3222,1,False
00-0037257,David Bell,2023,8,5.8636,0.0724,5.2143,0.1364,0,6.0875,0,False
00-0037261,Khalil Shakir,2023,9,9.1579,0.1199,7.2059,0.0263,0,10.7667,0,False
00-0037261,Khalil Shakir,2024,15,5.48,0.2183,7.8553,0.04,0,12.1667,1,False
00-0037261,Khalil Shakir,2025,16,3.6737,0.2039,7.5139,0.0421,0,10.4,1,False
00-0037291,Jalen Nailor,2024,12,11.7949,0.1003,4.0,0.1026,0,7.225,0,False
00-0037291,Jalen Nailor,2025,12,12.0833,0.1348,3.9643,0.0833,0,8.175,0,False
00-0037545,Rashid Shaheed,2022,8,9.8065,0.1542,6.3846,0.0323,0,9.45,0,False
00-0037545,Rashid Shaheed,2023,15,14.5867,0.1361,3.2826,0.0667,0,10.5067,0,False
00-0037545,Rashid Shaheed,2025,14,11.8409,0.1845,3.0357,0.0227,0,10.0857,1,False
00-0037614,John Metchie III,2023,10,9.3077,0.0778,5.3333,0.0,0,2.38,0,False
00-0037614,John Metchie III,2024,9,9.3056,0.125,2.6087,0.0278,0,5.9667,1,False
00-0037614,John Metchie III,2025,9,5.8667,0.1667,4.4333,0.0444,0,7.6111,1,False
00-0037664,Alec Pierce,2022,16,11.7179,0.1359,2.7561,0.0256,0,7.0188,1,False
00-0037664,Alec Pierce,2023,15,14.6667,0.1205,2.3667,0.0159,0,5.3,1,False
00-0037664,Alec Pierce,2024,16,21.7391,0.1375,3.1892,0.1014,0,10.0875,0,False
00-0037664,Alec Pierce,2025,14,19.0,0.1824,3.7826,0.0723,0,12.9071,0,True
00-0037666,Jalen Tolbert,2023,8,13.6452,0.101,1.7,0.0645,0,7.025,0,False
00-0037666,Jalen Tolbert,2024,17,11.4684,0.124,3.3878,0.0886,0,8.9412,0,False
00-0037740,Garrett Wilson,2022,17,10.5306,0.2344,4.6265,0.0272,0,12.6882,1,False
00-0037740,Garrett Wilson,2023,17,10.1607,0.2795,3.4421,0.0179,0,12.5412,1,False
00-0037740,Garrett Wilson,2024,17,9.0065,0.2521,4.3762,0.0458,0,14.8176,1,True
00-0037741,Jahan Dotson,2022,10,14.0508,0.1686,3.8824,0.1186,0,12.82,0,False
00-0037741,Jahan Dotson,2023,14,9.1,0.1457,2.3958,0.05,0,8.7571,1,False
00-0037741,Jahan Dotson,2025,10,15.9688,0.1006,2.3529,0.0312,0,4.88,0,False
00-0037742,Treylon Burks,2022,10,11.3019,0.1797,5.1562,0.0,0,7.86,1,False
00-0037742,Treylon Burks,2023,9,18.2333,0.1119,4.4375,0.0,0,4.4333,0,False
00-0037801,KaVontae Turpin,2024,11,8.8542,0.106,8.5517,0.0417,0,7.7182,0,False
00-0037801,KaVontae Turpin,2025,12,7.6571,0.0745,6.125,0.0286,0,5.4583,0,False
00-0037816,Romeo Doubs,2022,12,9.3788,0.163,4.6585,0.0455,0,8.2333,1,False
00-0037816,Romeo Doubs,2023,16,11.6947,0.173,2.2712,0.0842,0,10.9,0,False
00-0037816,Romeo Doubs,2024,13,12.3056,0.1895,2.9348,0.0556,0,10.1615,1,False
00-0037816,Romeo Doubs,2025,16,12.7647,0.1778,2.9636,0.0706,0,10.3375,1,False
00-0037837,Calvin Austin III,2024,15,12.375,0.129,4.2571,0.0714,0,7.8733,0,False
00-0037837,Calvin Austin III,2025,11,11.2885,0.1494,4.3793,0.0577,0,7.5364,1,False
00-0038090,Skyy Moore,2023,12,8.8649,0.0822,5.1905,0.027,0,4.475,1,False
00-0038104,Tyquan Thornton,2022,12,14.3556,0.1175,2.8636,0.0444,0,5.525,1,False
00-0038104,Tyquan Thornton,2025,9,26.0571,0.1064,3.1053,0.0857,0,8.9778,0,False
00-0038117,Wan'Dale Robinson,2023,14,5.2857,0.1762,4.7833,0.013,0,9.3929,1,False
00-0038117,Wan'Dale Robinson,2024,17,4.6857,0.2369,3.8817,0.0214,0,10.7471,1,False
00-0038117,Wan'Dale Robinson,2025,16,8.4786,0.284,4.1957,0.0286,0,13.6188,1,False
00-0038124,Christian Watson,2022,12,14.4844,0.1689,6.3333,0.1094,0,13.425,0,False
00-0038124,Christian Watson,2023,9,15.4151,0.1693,3.75,0.0943,0,11.2556,0,False
00-0038124,Christian Watson,2024,11,17.74,0.1667,5.1379,0.04,0,9.3636,0,False
00-0038124,Christian Watson,2025,10,17.7636,0.1821,3.3714,0.1091,0,13.24,0,True
00-0038393,Dontayvion Wicks,2023,12,10.1636,0.1319,5.4865,0.0727,0,9.5333,0,False
00-0038393,Dontayvion Wicks,2024,16,11.68,0.1623,3.5641,0.0667,0,6.9062,1,False
00-0038393,Dontayvion Wicks,2025,12,11.3556,0.1271,2.2759,0.0444,0,6.175,1,False
00-0038496,Xavier Gipson,2023,9,10.1143,0.1012,5.2632,0.0,0,4.8556,0,False
00-0038543,Jaxon Smith-Njigba,2023,17,6.1183,0.1617,5.8095,0.043,0,8.8118,1,False
00-0038543,Jaxon Smith-Njigba,2024,17,8.6569,0.231,4.77,0.0438,0,14.8824,1,False
00-0038543,Jaxon Smith-Njigba,2025,17,11.2454,0.3389,4.437,0.0613,0,21.1706,1,True
00-0038544,Quentin Johnston,2023,17,12.8507,0.106,4.0,0.0299,0,5.5294,1,False
00-0038544,Quentin Johnston,2024,15,10.8352,0.2073,5.5636,0.0879,0,11.6467,1,False
00-0038544,Quentin Johnston,2025,13,11.7738,0.194,4.3333,0.0952,0,13.1692,0,False
00-0038559,Michael Wilson,2023,13,12.4138,0.1327,3.6579,0.0517,0,8.8077,1,False
00-0038559,Michael Wilson,2024,15,11.4143,0.1434,2.766,0.0571,0,8.3,1,False
00-0038559,Michael Wilson,2025,17,11.9206,0.1941,3.5,0.0556,0,12.9765,1,False
00-0038563,Tre Tucker,2024,16,12.2375,0.1333,4.087,0.025,0,7.2125,1,False
00-0038563,Tre Tucker,2025,17,10.163,0.1786,5.1053,0.0543,0,9.5118,1,False
00-0038606,Parker Washington,2024,10,12.3878,0.14,3.3226,0.0612,0,8.97,1,False
00-0038606,Parker Washington,2025,15,12.4947,0.1896,4.569,0.0526,0,12.3133,1,False
00-0038608,Kayshon Boutte,2024,14,15.0299,0.1502,3.4048,0.0448,0,8.5571,1,False
00-0038608,Kayshon Boutte,2025,11,16.7442,0.1276,1.0968,0.1163,0,10.1364,0,False
00-0038618,Xavier Hutchinson,2025,15,10.2456,0.1124,4.1714,0.0526,0,6.4733,1,False
00-0038619,Andrei Iosivas,2024,15,10.8136,0.099,1.8571,0.1017,0,7.7333,0,False
00-0038619,Andrei Iosivas,2025,12,10.0,0.1116,2.8065,0.0364,0,6.925,1,False
00-0038621,DeMario Douglas,2023,14,8.2025,0.1677,6.8571,0.0,0,7.6571,0,False
00-0038621,DeMario Douglas,2024,16,6.1034,0.1733,5.4394,0.0345,0,9.2312,1,False
00-0038621,DeMario Douglas,2025,12,8.8372,0.1135,6.7857,0.0698,0,6.8083,0,False
00-0038938,Jalin Hyatt,2023,11,20.5263,0.1086,2.087,0.0,0,5.4818,0,False
00-0038941,Tyler Scott,2023,10,11.7333,0.1034,4.1333,0.0,0,2.78,1,False
00-0038976,Marvin Mims Jr.,2023,10,17.2857,0.0883,6.7895,0.0357,0,7.1,0,False
00-0038976,Marvin Mims Jr.,2024,13,7.4694,0.1114,12.6486,0.1224,0,9.5538,0,False
00-0038976,Marvin Mims Jr.,2025,12,9.5918,0.1106,6.3611,0.0204,0,7.1083,0,False
00-0038977,Tank Dell,2023,10,14.2667,0.2049,3.234,0.0933,0,16.5,1,False
00-0038977,Tank Dell,2024,14,12.5432,0.1723,3.2157,0.037,0,10.0,1,False
00-0038979,Cedric Tillman,2023,10,10.9302,0.1105,4.15,0.0,0,4.29,1,False
00-0038979,Cedric Tillman,2025,9,11.8889,0.1176,2.3158,0.0556,0,5.8889,1,False
00-0038994,Jordan Addison,2023,16,12.514,0.1748,3.7429,0.0935,0,13.8312,0,False
00-0038994,Jordan Addison,2024,15,12.9697,0.2004,3.381,0.0909,0,14.1667,1,False
00-0038994,Jordan Addison,2025,12,13.8312,0.2005,3.3095,0.039,0,10.2167,1,False
00-0038997,Josh Downs,2023,16,7.2371,0.177,5.4627,0.0206,0,9.6938,1,False
00-0038997,Josh Downs,2024,14,6.8598,0.2454,5.5,0.0467,0,13.1071,1,False
00-0038997,Josh Downs,2025,16,7.4886,0.1715,2.4828,0.0455,0,8.65,1,False
00-0039052,Trey Palmer,2023,15,10.9697,0.1284,2.7568,0.0455,0,6.14,1,False
00-0039062,Jonathan Mingo,2023,14,10.9762,0.168,3.4524,0.0,0,5.9214,1,False
00-0039062,Jonathan Mingo,2024,11,11.2051,0.0987,4.125,0.0,0,2.8273,1,False
00-0039064,Zay Flowers,2023,15,8.5514,0.2471,5.0263,0.0467,0,13.62,1,False
00-0039064,Zay Flowers,2024,16,10.513,0.2527,6.1644,0.0348,0,12.8438,1,False
00-0039064,Zay Flowers,2025,17,10.2034,0.2796,5.3256,0.0424,0,14.3118,1,True
00-0039067,Rashee Rice,2023,16,4.8137,0.1686,8.2785,0.0686,0,13.2812,0,False
00-0039067,Rashee Rice,2025,8,4.3333,0.2653,7.8113,0.0641,0,18.7625,1,True
00-0039075,Puka Nacua,2023,17,9.0812,0.2744,6.0857,0.0375,0,17.5588,1,False
00-0039075,Puka Nacua,2024,11,7.9151,0.288,6.557,0.0283,0,18.7818,1,False
00-0039075,Puka Nacua,2025,16,9.4337,0.2938,5.1628,0.0602,0,23.4375,1,True
00-0039146,Jayden Reed,2023,16,10.3191,0.17,5.2344,0.0851,0,13.575,0,False
00-0039146,Jayden Reed,2024,16,9.1351,0.1612,6.9091,0.0811,0,12.3125,0,False
00-0039337,Malik Nabers,2024,15,9.4647,0.3295,4.2385,0.0412,0,18.24,1,True
00-0039342,Xavier Legette,2024,14,12.3373,0.1804,2.2917,0.0482,0,8.8071,1,False
00-0039342,Xavier Legette,2025,13,9.6774,0.1527,2.2059,0.0484,0,6.7692,1,False
00-0039410,Ryan Flournoy,2025,11,8.2037,0.1343,5.2308,0.0556,0,9.7091,0,False
00-0039424,Devaughn Vele,2024,12,8.4444,0.1304,3.0976,0.0556,0,8.875,1,False
00-0039424,Devaughn Vele,2025,8,11.2895,0.1297,1.4167,0.0263,0,7.375,1,False
00-0039491,Jalen Coker,2024,9,10.9545,0.1577,5.3548,0.0455,0,10.0622,1,False
00-0039491,Jalen Coker,2025,10,10.1429,0.1448,3.1875,0.0714,0,8.85,0,False
00-0039849,Marvin Harrison Jr.,2024,17,13.5,0.2136,2.3871,0.069,0,11.5588,1,False
00-0039849,Marvin Harrison Jr.,2025,11,12.9861,0.1851,2.9024,0.0556,0,11.6182,1,False
00-0039855,Jalen McMillan,2024,11,12.3393,0.1509,3.5556,0.1429,0,12.1636,0,False
