pos,window,rate,fit,n_fit,alpha,beta,prior_mean,prior_n,mu_phat,var_phat,binom_noise,var_p,degenerate
TE,last3,bust,board,23,4.264432773978916,42.24809559161576,0.09168352966022199,46.512528365594676,0.09168352966022199,0.00445790147174195,0.0027051498730800453,0.001752751598661905,False
TE,last3,bust,population,84,2.8981314913775242,9.12243787525007,0.24109768871876686,12.020569366627594,0.24109768871876686,0.023308122904356913,0.009255773267312915,0.014052349637043998,False
TE,recent,boom,board,23,11.030837085292076,15.539280929950229,0.4151595065917317,26.570118015242304,0.4151595065917317,0.026885380773409063,0.018078668718567406,0.008806712054841657,False
TE,recent,boom,population,51,2.645611432735962,6.590935744596953,0.2864286168784439,9.236547177332914,0.2864286168784439,0.037566318675980995,0.017599892422006786,0.01996642625397421,False
TE,recent,bust,board,23,3.0202995268941852,33.60162557209042,0.08247244017704376,36.621925098984605,0.08247244017704376,0.007645672955097532,0.005634326204786501,0.002011346750311031,False
TE,recent,bust,population,51,2.5604280586234673,11.921568126360166,0.17680076875578607,14.481996184983633,0.17680076875578607,0.021933460910981785,0.012532718578780843,0.009400742332200942,False
TE,season_2019,boom,board,6,3.2136056981148142,2.7046211123916066,0.543001443001443,5.918226810506421,0.543001443001443,0.05432603711824492,0.01845689279893216,0.03586914431931276,False
TE,season_2019,boom,population,42,1.9342148978944935,4.416558223251797,0.304563690277976,6.350773121146291,0.304563690277976,0.047117252298334286,0.018303324109892532,0.028813928188441754,False
TE,season_2019,bust,board,6,0.8346235522940959,6.657528283713786,0.1113997113997114,7.492151836007881,0.1113997113997114,0.019019258759518504,0.007362635372258504,0.01165662338726,False
TE,season_2019,bust,population,42,2.844372352196927,11.242091503415642,0.20192238317238315,14.08646385561257,0.20192238317238317,0.02460766908112309,0.013925925772109266,0.010681743309013824,False
TE,season_2020,boom,board,7,13.097984420070688,12.142177822669858,0.5189342403628118,25.240162242740546,0.5189342403628118,0.029864311134506716,0.020350593489298647,0.009513717645208069,False
TE,season_2020,boom,population,48,1.737233927102531,4.695435685931672,0.2700642239704739,6.432669613034204,0.27006422397047397,0.04361237971011792,0.017090342654144653,0.02652203705597327,False
TE,season_2020,bust,board,7,73.3407095396288,1523.8569648789542,0.04591836734693877,1597.197674418583,0.04591836734693877,0.0035987609329446064,0.003571348885243393,2.74120477012133e-05,False
TE,season_2020,bust,population,48,35.19405152268523,157.20843258716144,0.18291890401265398,192.40248410984668,0.182918904012654,0.013730338113640496,0.012957547736850015,0.0007727903767904814,False
TE,season_2021,boom,board,9,18.681705180625546,16.339548016525807,0.5334390827037887,35.02125319715135,0.5334390827037887,0.023554065124312212,0.01664476004306614,0.006909305081246073,False
TE,season_2021,boom,population,51,1.1676728896764232,3.9390642062781454,0.22865341758075328,5.106737095954569,0.22865341758075325,0.0442118185616892,0.015330432407660629,0.028881386154028573,False
TE,season_2021,bust,board,9,4940.6402224682115,62734.1561413138,0.07300561638796933,67674.796363782,0.07300561638796933,0.0029791947039083198,0.004526033103306522,0.0,True
TE,season_2021,bust,population,51,3.129242236902309,9.258010852088557,0.25261793025633855,12.387253088990866,0.25261793025633855,0.030514085898633834,0.01641096031235464,0.014103125586279193,False
TE,season_2022,boom,board,13,5.065126124914692,8.497905242713863,0.37345088923143227,13.563031367628554,0.37345088923143227,0.034355795637769825,0.018288720270219685,0.01606707536755014,False
TE,season_2022,boom,population,46,2.5298822929315126,7.238287699366582,0.2589924514956484,9.768169992298095,0.2589924514956484,0.034458280810887226,0.016635813139854027,0.0178224676710332,False
TE,season_2022,bust,board,13,2.346222000783415,15.638587266810939,0.1304557621865314,17.984809267594354,0.1304557621865314,0.014841596142578815,0.008866447554044343,0.0059751485885344725,False
TE,season_2022,bust,population,46,2.9048697995165536,12.122159685132292,0.19330964928791014,15.027029484648846,0.19330964928791014,0.023247324655200394,0.013517447454346663,0.00972987720085373,False
TE,season_2023,boom,board,17,5.701087383203725,8.94563841652009,0.3892397154940408,14.646725799723814,0.3892397154940408,0.03320257765906505,0.018008845601693965,0.015193732057371085,False
TE,season_2023,boom,population,44,1.3099913411077866,3.758849644978212,0.25844001512450704,5.068840986085998,0.25844001512450704,0.047222659398496014,0.01564352029329556,0.03157913910520045,False
TE,season_2023,bust,board,17,1.1405789483958915,9.204345605220686,0.11025493153520835,10.344924553616577,0.11025493153520835,0.016078175699369424,0.007431244541409227,0.008646931157960197,False
TE,season_2023,bust,population,44,1.975038172224998,9.264242567922848,0.17572638480058267,11.239280740147846,0.17572638480058267,0.023657818332090914,0.011823248510486307,0.011834569821604607,False
TE,season_2024,boom,board,19,4.8720887823331624,7.89668250466958,0.3815628514931921,12.768771287002743,0.3815628514931921,0.034106738395165224,0.01696848858805814,0.017138249807107084,False
TE,season_2024,boom,population,48,2.2216916342284834,6.159256425721033,0.2650883430295195,8.380948059949516,0.2650883430295195,0.037428281957483274,0.016661029844541535,0.02076725211294174,False
TE,season_2024,bust,board,19,2.271186118881911,20.225566193861187,0.1009561774654654,22.496752312743098,0.10095617746546538,0.010389557160405096,0.0065267242680567186,0.0038628328923483776,False
TE,season_2024,bust,population,48,1.110664693351834,4.656103949398156,0.1925974080385845,5.766768642749991,0.19259740803858452,0.03627941668868741,0.013298928561313306,0.0229804881273741,False
TE,season_2025,boom,board,23,11.030837085292076,15.539280929950229,0.4151595065917317,26.570118015242304,0.4151595065917317,0.026885380773409063,0.018078668718567406,0.008806712054841657,False
TE,season_2025,boom,population,51,2.645611432735962,6.590935744596953,0.2864286168784439,9.236547177332914,0.2864286168784439,0.037566318675980995,0.017599892422006786,0.01996642625397421,False
TE,season_2025,bust,board,23,3.0202995268941852,33.60162557209042,0.08247244017704376,36.621925098984605,0.08247244017704376,0.007645672955097532,0.005634326204786501,0.002011346750311031,False
TE,season_2025,bust,population,51,2.5604280586234673,11.921568126360166,0.17680076875578607,14.481996184983633,0.17680076875578607,0.021933460910981785,0.012532718578780843,0.009400742332200942,False
WR,career,boom,board,72,2.436198024201462,12.77130014052801,0.160197160493611,15.207498164729472,0.160197160493611,0.011844277819828004,0.0035435500396351137,0.00830072778019289,False
WR,career,boom,population,451,0.8281606854570839,10.83513328084096,0.07100572855748263,11.663293966298044,0.07100572855748263,0.007997394238173614,0.002788329736863025,0.00520906450131059,False
