year,name,gsis_id,adp,adp_rank,rookie_season,exp,games,ppg,tier,in_fit,m_ols,m_iso,resid_iso,resid_ols
2020,Julio Jones,00-0027944,14.4,3,2011,9,9,16.233333333333334,vet,True,16.395093505269703,16.42261932202348,-0.1892859886901448,-0.16176017193636838
2020,Tyreek Hill,00-0033040,15.8,4,2016,4,15,21.926666666666666,vet,True,16.180273529271503,16.42261932202348,5.504047344643187,5.746393137395163
2020,DeAndre Hopkins,00-0030564,18.5,5,2013,7,16,17.9875,vet,True,15.815005838084858,16.42261932202348,1.5648806779765216,2.172494161915143
2020,Chris Godwin Jr.,00-0033921,21.5,6,2017,3,12,15.916666666666666,vet,True,15.467053519764825,15.39774859415863,0.5189180725080362,0.4496131469018412
2020,Kenny Golladay,00-0033932,25.8,7,2017,3,5,13.16,vet,True,15.044919647097633,15.39774859415863,-2.2377485941586297,-1.8849196470976324
2020,Mike Evans,00-0031408,27.9,8,2014,6,16,15.5375,vet,True,14.863740287383536,14.881502854988153,0.6559971450118471,0.6737597126164641
2020,Adam Thielen,00-0030035,30.3,9,2013,7,15,16.933333333333334,vet,True,14.672677201271092,14.881502854988153,2.051830478345181,2.260656132062241
2020,Allen Robinson II,00-0031428,31.8,10,2014,6,16,16.431250000000002,vet,True,14.560803934589053,14.881502854988153,1.5497471450118496,1.870446065410949
2020,DJ Moore,00-0034827,32.6,11,2018,2,15,14.1,vet,True,14.503277343723722,14.626785714285713,-0.5267857142857135,-0.4032773437237225
2020,Odell Beckham Jr.,00-0031235,35.7,12,2014,6,6,14.469999999999999,vet,True,14.292956817574755,14.318447404719464,0.15155259528053477,0.17704318242524408
2020,JuJu Smith-Schuster,00-0033857,36.9,13,2017,3,16,14.63125,vet,True,14.216410137822137,14.318447404719464,0.31280259528053556,0.4148398621778622
2020,Amari Cooper,00-0031544,38.1,14,2015,5,16,14.8,vet,True,14.142313376874663,14.318447404719464,0.4815525952805366,0.657686623125338
2020,Cooper Kupp,00-0033908,40.3,15,2017,3,15,14.046666666666665,vet,True,14.012337478853226,14.318447404719464,-0.271780738052799,0.03432918781343908
2020,Calvin Ridley,00-0034837,40.9,16,2018,2,15,18.766666666666666,vet,True,13.978120213116398,14.318447404719464,4.448219261947202,4.788546453550268
2020,Robert Woods,00-0030431,42.4,17,2013,7,16,15.31875,vet,True,13.894726102233573,13.894337842606387,1.424412157393613,1.4240238977664266
2020,A.J. Brown,00-0035676,44.4,18,2019,1,14,17.678571428571427,soph,True,13.78801015530934,13.894337842606387,3.7842335859650404,3.8905612732620867
2020,DK Metcalf,00-0035640,45.3,19,2019,1,16,16.95625,soph,True,13.741547201314248,13.894337842606387,3.061912157393614,3.214702798685753
2020,DJ Chark,00-0034777,47.5,20,2018,2,13,11.815384615384614,vet,True,13.631748232386702,13.894337842606387,-2.0789532272217723,-1.8163636170020876
2020,Tyler Lockett,00-0032211,49.9,21,2015,5,16,16.5875,vet,True,13.517622814487114,13.894337842606387,2.693162157393612,3.069877185512885
2020,Terry McLaurin,00-0035659,50.8,22,2019,1,15,14.92,soph,True,13.476235544519184,13.894337842606387,1.0256621573936133,1.4437644554808156
2020,Keenan Allen,00-0030279,53.5,23,2013,7,14,17.507142857142856,vet,True,13.356335685541778,13.173062271062273,4.334080586080583,4.150807171601079
2020,T.Y. Hilton,00-0029608,57.5,24,2012,8,15,10.946666666666667,vet,True,13.189393041885918,12.543744208908237,-1.5970775422415695,-2.2427263752192506
2020,Courtland Sutton,00-0034348,58.1,25,2018,2,1,9.6,vet,False,13.16535829829209,12.543744208908237,-2.943744208908237,-3.5653582982920895
2020,Hollywood Brown,00-0035662,60.0,26,2019,1,16,11.4375,soph,True,13.090853652634584,12.543744208908237,-1.1062442089082367,-1.6533536526345838
2020,Stefon Diggs,00-0031588,65.0,27,2015,5,16,20.5375,vet,True,12.905528676459753,12.543744208908237,7.993755791091765,7.631971323540249
2020,DeVante Parker,00-0031547,66.7,28,2015,5,14,11.87857142857143,vet,True,12.845752319178253,12.543744208908237,-0.6651727803368068,-0.9671808906068229
2020,A.J. Green,00-0027942,69.8,29,2011,9,14,7.95,vet,True,12.740569234766527,11.833267719934385,-3.883267719934385,-4.790569234766527
