year,name,gsis_id,adp,adp_rank,rookie_season,exp,games,ppg,tier,in_fit,m_ols,m_iso,resid_iso,resid_ols,m_hat,tau2,sig2,th_mu,th_qb
2019,Dede Westbrook,00-0033839,62.7,26,2017,2,14,11.19285714285714,vet,True,12.91417547052418,12.496525615649944,-1.303668472792804,-1.7213183276670383,12.814707361395271,11.45688349226017,42.529555667997734,12.139890044425371,12.007001547779762
2019,Jarvis Landry,00-0031382,64.8,28,2014,5,16,14.8375,vet,True,12.839976467061982,12.496525615649944,2.340974384350055,1.9975235329380183,12.814707361395271,11.45688349226017,42.529555667997734,13.5836481421191,13.53729326170004
2019,DJ Moore,00-0034827,67.2,29,2018,1,15,15.366666666666667,soph,True,12.758066856788938,12.496525615649944,2.870141051016722,2.608599809877729,12.814707361395271,8.673063785448825,39.89373349154043,12.415633084854987,12.486515649839387
2019,Alshon Jeffery,00-0029137,71.9,30,2012,7,9,13.577777777777778,vet,True,12.605806876297924,11.833267719934383,1.7445100578433923,0.971970901479855,11.822085108359824,11.45688349226017,42.529555667997734,12.655171806081304,12.54234685877947
2020,Michael Thomas,00-0032765,5.6,1,2016,4,7,11.985714285714286,vet,True,18.354737740740045,18.25394794129773,-6.268233655583446,-6.36902345502576,19.50562668453249,10.411963896537635,42.61069022219378,20.106552439786114,20.324712093231483
2020,Davante Adams,00-0031381,10.4,2,2014,6,14,25.6,vet,True,16.960496748223555,18.00710576923077,7.592894230769232,8.639503251776446,18.299101348108366,10.411963896537635,42.61069022219378,18.15497364822214,18.175789480580264
2020,Julio Jones,00-0027944,14.4,3,2011,9,9,16.233333333333334,vet,True,16.227558923918025,16.233333333333334,0.0,0.0057744094153093,15.95243772967356,10.411963896537635,42.61069022219378,17.08525302905273,16.98086618225893
2020,Tyreek Hill,00-0033040,15.8,4,2016,4,15,21.926666666666662,vet,True,16.018589775635597,16.174372178623514,5.752294488043152,5.908076891031069,15.893635692300094,10.411963896537635,42.61069022219378,16.35094585299987,16.173877956159593
2020,DeAndre Hopkins,00-0030564,18.5,5,2013,7,16,17.9875,vet,True,15.663270499727094,16.174372178623514,1.8131278213764863,2.3242295002729065,15.821376363273375,10.411963896537635,42.61069022219378,17.0084270117487,17.043701613168686
2020,Chris Godwin Jr.,00-0033921,21.5,6,2017,3,12,15.916666666666666,vet,True,15.324794995927377,15.309814510824571,0.606852155842093,0.5918716707392893,15.72683235520466,10.411963896537635,42.61069022219378,15.686088030083301,15.586033784414493
2020,Kenny Golladay,00-0033932,25.8,7,2017,3,5,13.16,vet,True,14.914158343434847,15.179405480140774,-2.019405480140774,-1.7541583434348489,15.549474739260795,10.411963896537635,42.61069022219378,15.083909645568767,15.472965824720841
2020,Mike Evans,00-0031408,27.9,8,2014,6,16,15.5375,vet,True,14.737913577044374,14.888359769943484,0.649140230056517,0.7995864229556258,14.808065441213946,10.411963896537635,42.61069022219378,15.818965907290314,15.833070851771845
2020,Adam Thielen,00-0030035,30.3,9,2013,7,15,16.933333333333334,vet,True,14.552054277006729,14.888359769943484,2.044973563389851,2.381279056326606,14.59884223393313,10.411963896537635,42.61069022219378,14.547869626506104,14.522954145067121
2020,Allen Robinson II,00-0031428,31.8,10,2014,6,16,16.431250000000002,vet,True,14.443227985850662,14.888359769943484,1.5428902300565197,1.9880220141493403,14.59884223393313,10.411963896537635,42.61069022219378,14.566205760134856,14.449190460065246
2020,DJ Moore,00-0034827,32.6,11,2018,2,15,14.1,vet,True,14.387268186763729,14.888359769943484,-0.788359769943483,-0.2872681867637272,14.557843117212874,10.411963896537635,42.61069022219378,14.3175166191584,14.604009844633982
2020,Odell Beckham Jr.,00-0031235,35.7,12,2014,6,6,14.47,vet,True,14.182675941506096,14.183591681330652,0.2864083186693467,0.2873240584939029,14.516969572256528,10.411963896537635,42.61069022219378,15.11887341664747,15.11887341664747
2020,JuJu Smith-Schuster,00-0033857,36.9,13,2017,3,16,14.63125,vet,True,14.108214083862622,14.183591681330652,0.4476583186693474,0.5230359161373777,14.516969572256528,10.411963896537635,42.61069022219378,13.917031385926851,14.065338271313028
2020,Amari Cooper,00-0031544,38.1,14,2015,5,16,14.8,vet,True,14.036135419140072,14.133351985789943,0.6666480142100557,0.7638645808599289,14.516969572256528,10.411963896537635,42.61069022219378,14.784757282588618,14.83722645988393
2020,Cooper Kupp,00-0033908,40.3,15,2017,3,15,14.046666666666663,vet,True,13.909699539140668,14.133351985789943,-0.0866853191232799,0.1369671275259971,14.516969572256528,10.411963896537635,42.61069022219378,15.34989679145976,15.34989679145976
2020,Calvin Ridley,00-0034837,40.9,16,2018,2,15,18.766666666666666,vet,True,13.876414213395922,14.133351985789943,4.633314680876721,4.890252453270744,14.516969572256528,10.411963896537635,42.61069022219378,14.714586871011676,14.775373193674987
2020,Robert Woods,00-0030431,42.4,17,2013,7,16,15.31875,vet,True,13.79529142096483,13.68010859492245,1.63864140507755,1.5234585790351698,13.6943918785193,10.411963896537635,42.61069022219378,14.179976784180734,14.175223477368029
2020,A.J. Brown,00-0035676,44.4,18,2019,1,14,17.678571428571427,soph,True,13.691481985025332,13.68010859492245,3.998462833648978,3.987089443546095,13.6943918785193,8.732149114137613,39.49464863526342,13.671642625626504,13.981818036485226
2020,DK Metcalf,00-0035640,45.3,19,2019,1,16,16.95625,soph,True,13.646284494066103,13.68010859492245,3.276141405077551,3.3099655059338975,13.6943918785193,8.732149114137613,39.49464863526342,13.473301825037815,13.473301825037815
2020,DJ Chark,00-0034777,47.5,20,2018,2,13,11.815384615384614,vet,True,13.53947600517925,13.68010859492245,-1.8647239795378352,-1.7240913897946353,13.6943918785193,10.411963896537635,42.61069022219378,12.98110093681139,12.807319937197292
2020,Tyler Lockett,00-0032211,49.9,21,2015,5,16,16.5875,vet,True,13.428458902300266,13.555967770655272,3.0315322293447267,3.159041097699733,12.814012943683233,10.411963896537635,42.61069022219378,12.963908552496878,12.963908552496878
2020,Terry McLaurin,00-0035659,50.8,22,2019,1,15,14.92,soph,True,13.388198854254242,13.555967770655272,1.364032229344728,1.5318011457457583,12.814012943683233,8.732149114137613,39.49464863526342,12.975726844389467,13.372774885126697
2020,Keenan Allen,00-0030279,53.5,23,2013,7,14,17.507142857142856,vet,True,13.271564582728663,13.11668762609939,4.390455231043466,4.235578274414191,12.65301710310328,10.411963896537635,42.61069022219378,14.26928120440638,14.26928120440638
