year,name,gsis_id,adp,adp_rank,rookie_season,exp,games,ppg,tier,in_fit,m_ols,m_iso,resid_iso,resid_ols
2020,Kenyan Drake,00-0033118,14.8,12,2016,4,15,12.813333333333333,vet,True,15.270215327308575,15.48991409805029,-2.6765807647169577,-2.4568819939752427
2020,Nick Chubb,00-0034791,16.3,13,2018,2,12,17.308333333333334,vet,True,15.020450261216336,15.48991409805029,1.8184192352830433,2.2878830721169976
2020,Aaron Jones Sr.,00-0033293,17.5,14,2017,3,14,18.492857142857144,vet,True,14.836664933408532,15.48991409805029,3.0029430448068535,3.656192209448612
2020,James Conner,00-0033553,22.4,15,2017,3,13,12.661538461538461,vet,True,14.197983064334787,14.434106455309395,-1.7725679937709344,-1.536444602796326
2020,Chris Carson,00-0033594,26.4,16,2017,3,12,15.65,vet,True,13.772894565730573,14.434106455309395,1.215893544690605,1.8771054342694278
2020,David Johnson,00-0032187,28.5,17,2015,5,12,14.958333333333334,vet,True,13.574868380511994,13.416324058711414,1.54200927462192,1.38346495282134
2020,Todd Gurley,00-0032241,29.1,18,2015,5,15,10.879999999999999,vet,True,13.520965968769085,13.416324058711414,-2.536324058711415,-2.640965968769086
2020,Jonathan Taylor,00-0036223,32.6,19,2020,0,15,16.853333333333335,rookie,True,13.227124501406688,13.416324058711414,3.4370092746219214,3.626208831926647
2020,LeVeon Bell,00-0030496,34.5,20,2013,7,11,6.781818181818181,vet,True,13.08056603428256,13.416324058711414,-6.634505876893233,-6.298747852464379
2020,Leonard Fournette,00-0033856,35.4,21,2017,3,12,11.0,vet,True,13.013938605166352,13.416324058711414,-2.416324058711414,-2.013938605166352
2020,Melvin Gordon III,00-0032144,39.4,22,2015,5,15,13.226666666666667,vet,True,12.736966131792572,13.006055194805196,0.22061147186147068,0.4897005348740944
2020,Mark Ingram II,00-0027966,42.5,23,2011,9,10,5.29,vet,True,12.541014426583873,12.035856922066072,-6.745856922066072,-7.251014426583873
2020,Devin Singletary,00-0035250,46.4,24,2019,1,16,8.975,soph,True,12.313868263570761,12.035856922066072,-3.0608569220660726,-3.3388682635707614
2020,Raheem Mostert,00-0031687,49.4,25,2015,5,8,12.4625,vet,True,12.151776297399987,11.360280038588861,1.102219961411139,0.31072370260001314
2020,Cam Akers,00-0036414,52.8,26,2020,0,11,9.254545454545454,rookie,True,11.979568805920925,11.360280038588861,-2.1057345840434074,-2.725023351375471
2020,Kareem Hunt,00-0033923,53.1,27,2017,3,16,13.65625,vet,True,11.964910284100434,11.360280038588861,2.2959699614111386,1.6913397158995664
2020,Ronald Jones,00-0034816,56.5,28,2018,2,14,13.307142857142859,vet,True,11.804337677239095,11.360280038588861,1.9468628185539973,1.5028051799037634
2020,David Montgomery,00-0035685,59.7,29,2019,1,15,17.653333333333332,soph,True,11.661804031144266,11.360280038588861,6.293053294744471,5.9915293021890665
2020,D'Andre Swift,00-0036275,61.4,30,2020,0,13,14.600000000000001,rookie,True,11.589160486034837,11.360280038588861,3.23971996141114,3.0108395139651645
