position,outcome,era,age,fit,lo,hi
WR,relative,POOLED,34.45000000000019,0.6311477568997088,0.5451394564245238,0.704153204180558
WR,relative,POOLED,34.50000000000019,0.6262910260241394,0.5393911141691122,0.6997351759505135
WR,relative,POOLED,34.550000000000196,0.6214144873145095,0.5336183371101035,0.6957935794398907
WR,relative,POOLED,34.60000000000019,0.6165182748543376,0.5278212906519746,0.6918092178751281
WR,relative,POOLED,34.65000000000019,0.61160252272714,0.5218546115854278,0.687810296208558
WR,relative,POOLED,34.700000000000195,0.6066673650164334,0.5154653116033122,0.6837969143533292
WR,relative,POOLED,34.7500000000002,0.601712935805736,0.5090475360922708,0.6791130622082384
WR,relative,POOLED,34.800000000000196,0.596739369178566,0.5026014831738349,0.6748568339556028
WR,relative,POOLED,34.85000000000019,0.5917467992184401,0.49612735096953464,0.6711304087830273
WR,relative,POOLED,34.9000000000002,0.5867353600088748,0.48962533760089966,0.667451754334464
WR,relative,POOLED,34.9500000000002,0.5817051856333885,0.48311904829707747,0.6636123540671974
WR,relative,POOLED,35.0000000000002,0.5766564101754991,0.47708466358923085,0.6595430816736111
WR,relative,POOLED,35.050000000000196,0.5715891677187235,0.4710986779551152,0.6554603427062167
WR,relative,POOLED,35.1000000000002,0.566503592346578,0.4638529720745199,0.6513642349418958
WR,relative,POOLED,35.150000000000205,0.5613998181425813,0.45783986829307155,0.6472312998666513
WR,relative,POOLED,35.2000000000002,0.5562779791902511,0.45193982062029736,0.6431799574434761
WR,relative,POOLED,35.2500000000002,0.5511382095731042,0.44536926461221094,0.6389569169114313
WR,relative,POOLED,35.3000000000002,0.5459806433746575,0.4385956363278038,0.6348087916756259
WR,relative,POOLED,35.35000000000021,0.5408054146784286,0.43219681284123684,0.6306332807965633
WR,relative,POOLED,35.400000000000205,0.535612657567936,0.42595482770369497,0.6267936842319337
WR,relative,POOLED,35.4500000000002,0.5304025061266964,0.4196901770759179,0.6229960107230247
WR,relative,POOLED,35.500000000000206,0.5251750944382263,0.41340303567394887,0.6192241346605568
WR,relative,POOLED,35.55000000000021,0.5199305565860441,0.4071053719491015,0.6154489572691587
WR,relative,POOLED,35.60000000000021,0.5146690266536679,0.40080496377084396,0.6116660024695956
WR,relative,POOLED,35.650000000000205,0.5093906387246142,0.3939539476091486,0.6078635387459936
WR,relative,POOLED,35.70000000000021,0.5040955268823997,0.3866549739909986,0.6040402757702908
WR,relative,POOLED,35.75000000000021,0.49878382521054265,0.37930417655627535,0.6002092427180781
WR,relative,POOLED,35.80000000000021,0.49345566779256106,0.37192691204385264,0.5963705023892283
WR,relative,POOLED,35.85000000000021,0.48811118871197173,0.36452339611085316,0.5925241175836142
WR,relative,POOLED,35.90000000000021,0.4827505220522913,0.3570938444143994,0.5886701511011077
WR,relative,POOLED,35.950000000000216,0.4773738018970378,0.34965516258336815,0.5848086657415816
WR,relative,POOLED,36.00000000000021,0.47198116232972975,0.3421941422947947,0.5809397243049097
WR,relative,1999-2007,21.0,0.8300454118879269,0.5998566910691181,1.0492936282546885
WR,relative,1999-2007,21.05,0.8320105644803961,0.6094422568137262,1.0451252904223076
WR,relative,1999-2007,21.1,0.8339830941911462,0.619791542117869,1.0401376731145815
WR,relative,1999-2007,21.150000000000002,0.8359643413969724,0.6282237684144185,1.0351677524053233
WR,relative,1999-2007,21.200000000000003,0.8379556464746695,0.6359018753003507,1.0302321420441332
