position,outcome,era,age,fit,lo,hi
WR,relative,POOLED,26.350000000000076,1.0892313682835533,1.03976158821391,1.1401970291688381
WR,relative,POOLED,26.400000000000077,1.088052470453745,1.037242877008229,1.1392278618845704
WR,relative,POOLED,26.450000000000077,1.0868236883529492,1.0365748385484852,1.138830949949397
WR,relative,POOLED,26.500000000000078,1.0855470543007384,1.0360809711467578,1.1378910323051386
WR,relative,POOLED,26.55000000000008,1.0842246006166862,1.0347530272665462,1.1364762846892529
WR,relative,POOLED,26.60000000000008,1.082858359620366,1.0327650349104718,1.135833806628448
WR,relative,POOLED,26.65000000000008,1.081450363631351,1.0312507212503341,1.1351011484944746
WR,relative,POOLED,26.70000000000008,1.0800026449692144,1.028970074353748,1.1341708203463154
WR,relative,POOLED,26.75000000000008,1.0785172359535293,1.0276265384824232,1.1330594823927729
WR,relative,POOLED,26.800000000000082,1.0769961689038694,1.0262563826290896,1.1322424305083598
WR,relative,POOLED,26.850000000000083,1.0754414761398075,1.0248284180446943,1.131179643229132
WR,relative,POOLED,26.900000000000084,1.0738551409185744,1.022711894791753,1.1300270738777436
WR,relative,POOLED,26.950000000000085,1.072238281732207,1.020607858786501,1.1299302086144523
WR,relative,POOLED,27.000000000000085,1.0705912775092172,1.0191814465868831,1.12850781036121
WR,relative,POOLED,27.050000000000086,1.0689144833482689,1.0170187673265387,1.1263905433203227
WR,relative,POOLED,27.100000000000087,1.0672082543480252,1.0151113890348566,1.1246428672923912
WR,relative,POOLED,27.150000000000087,1.06547294560715,1.0136249285586074,1.1231244359812491
WR,relative,POOLED,27.200000000000088,1.0637089122243062,1.0121109980729655,1.1216555216839388
WR,relative,POOLED,27.25000000000009,1.0619165092981575,1.0105767579010667,1.1201868967169066
WR,relative,POOLED,27.30000000000009,1.0600960919273674,1.0091812347810887,1.1192462866853776
WR,relative,POOLED,27.35000000000009,1.0582480152105993,1.0073855258343045,1.1181345758342383
WR,relative,POOLED,27.40000000000009,1.0563726342465167,1.0055320659476865,1.116666646121955
WR,relative,POOLED,27.45000000000009,1.0544703041337828,1.0031795268574966,1.1147095242567324
WR,relative,POOLED,27.500000000000092,1.0525413799710615,1.0008125535762384,1.1126736899980898
WR,relative,POOLED,27.550000000000093,1.0505862168570157,0.9984382883865994,1.1114176912776375
WR,relative,POOLED,27.600000000000094,1.0486051698903092,0.9961926092842376,1.1105716979994187
