year,name,gsis_id,adp,adp_rank,rookie_season,exp,games,ppg,tier,in_fit,m_ols,m_iso,resid_iso,resid_ols,m_hat,tau2,sig2,mu_hat,n_eff,share,th_inc,th_lam50,th_lam25,th_lam00
2015,Emmanuel Sanders,00-0027685,31.9,15,2010,5,15,15.093333333333334,vet,True,14.436156501078637,14.888359769943484,0.204973563389851,0.6571768322546987,14.213500732407576,10.08251780825076,43.03219153227476,18.8625,1.0,1.0,15.095998603299279,15.095998603299279,15.095998603299279,15.095998603299279
2015,Davante Adams,00-0031381,34.6,16,2014,1,13,8.176923076923076,soph,True,14.253165127202587,14.183591681330652,-6.006668604407576,-6.076242050279513,13.986443588480336,6.957265089440239,39.27178074071456,7.038461538461538,1.0,1.0,12.940803296957768,12.940803296957768,12.940803296957768,12.940803296957768
2015,Jarvis Landry,00-0031382,36.6,17,2014,1,16,17.21,soph,True,14.126600031268229,14.183591681330652,3.0264083186693487,3.083399968731772,13.986443588480336,6.957265089440239,39.27178074071456,12.626666666666667,1.0,1.0,13.781803230071946,13.781803230071946,13.781803230071946,13.781803230071946
2015,Andre Johnson,00-0022044,37.7,18,2003,12,15,7.686666666666667,vet,True,14.05990625773078,14.133351985789943,-6.446685319123278,-6.373239591064111,13.62333428463745,10.08251780825076,43.03219153227476,12.706666666666667,1.0,0.0,13.44932754154895,13.52720723843484,13.572611204360955,13.62333428463745
2015,Jeremy Maclin,00-0026995,38.8,19,2009,6,15,16.21333333333333,vet,True,13.995130743402694,14.133351985789943,2.079981347543386,2.2182025899306375,13.62333428463745,10.08251780825076,43.03219153227476,17.3,1.0,0.0,14.32125860749248,14.008890628249299,13.826779684664782,13.62333428463745
2015,Amari Cooper,00-0031544,40.8,20,2015,0,16,13.29375,rookie,True,13.88192771933088,14.133351985789943,-0.8396019857899457,-0.588177719330881,13.62333428463745,23.189963949080383,36.75293911819843,,0.0,,13.62333428463745,13.62333428463745,13.62333428463745,13.62333428463745
2015,Julian Edelman,00-0027150,41.9,21,2009,6,9,19.166666666666668,vet,True,13.822009006506317,14.133351985789943,5.033314680876723,5.344657660160353,13.62333428463745,10.08251780825076,43.03219153227476,16.32857142857143,1.0,1.0,14.136856847744935,14.136856847744935,14.136856847744935,14.136856847744935
2015,Golden Tate,00-0027891,43.5,22,2010,5,16,13.0875,vet,True,13.737605085917776,13.68010859492245,-0.5926085949224493,-0.6501050859177742,13.62333428463745,10.08251780825076,43.03219153227476,16.19375,1.0,1.0,14.111264324103503,14.111264324103503,14.111264324103503,14.111264324103503
2015,Keenan Allen,00-0030279,48.7,23,2013,2,8,20.4375,vet,True,13.483283500924824,13.68010859492245,6.75739140507755,6.954216499075175,13.62333428463745,10.08251780825076,43.03219153227476,12.664285714285715,1.0,1.0,13.441282562814866,13.441282562814866,13.441282562814866,13.441282562814866
2015,Brandon Marshall,00-0024334,50.5,24,2006,9,16,21.2,vet,True,13.40153906729002,13.555967770655272,7.644032229344727,7.798460932709981,12.817958766791135,10.08251780825076,43.03219153227476,13.776923076923076,1.0,0.0,12.99999449388877,12.918521287752407,12.871022301197197,12.817958766791135
2015,Allen Robinson II,00-0031428,53.5,25,2014,1,16,19.0,soph,True,13.271564582728663,13.11668762609939,5.88331237390061,5.728435417271335,12.81434397867196,6.957265089440239,39.27178074071456,11.68,1.0,0.8,12.643630272158829,12.658354064211686,12.665885988384364,12.67353478233041
2015,Nelson Agholor,00-0031549,56.6,26,2015,0,11,5.072727272727272,rookie,True,13.144700446756218,12.496525615649944,-7.423798342922673,-8.071973174028946,12.81434397867196,23.189963949080383,36.75293911819843,,0.0,,12.81434397867196,12.81434397867196,12.81434397867196,12.81434397867196
2015,Charles Johnson,00-0030113,61.6,27,2013,2,5,3.44,vet,True,12.954039627118922,12.496525615649944,-9.056525615649946,-9.514039627118922,12.81434397867196,10.08251780825076,43.03219153227476,8.91,1.0,0.9,12.073200551864925,12.103511017748174,12.118885130402996,12.13440798639203
2015,Sammy Watkins,00-0031325,62.5,28,2014,1,13,16.83076923076923,soph,True,12.921371214822852,12.496525615649944,4.334243615119286,3.909398015946378,12.81434397867196,6.957265089440239,39.27178074071456,12.375,1.0,,12.748224670557745,12.748224670557745,12.748224670557745,12.748224670557745
2015,John Brown,00-0031051,64.3,29,2014,1,15,13.833333333333334,soph,True,12.857422457077616,12.496525615649944,1.3368077176833886,0.9759108762557176,12.81434397867196,6.957265089440239,39.27178074071456,9.1875,1.0,0.5,12.268520145526745,12.3889719560423,12.452800052686468,12.51922501889505
