opp,year,slot,sim,strat,pts14,pts17,nQB,nRB,nWR,nTE,pts_all
logit,2015,3,11,SD,1696.3400000000001,380.40000000000003,1,2,10,1,2076.7400000000002
logit,2015,3,11,SE,1956.3999999999999,470.93999999999994,2,7,4,1,2427.3399999999997
logit,2015,3,11,SF,1968.02,385.5,2,4,6,2,2353.52
logit,2015,3,11,SG,1764.22,399.4,2,9,2,1,2163.62
logit,2015,3,12,SA,1687.5200000000002,284.38,1,7,5,1,1971.9
logit,2015,3,12,SB,1806.6,363.66,1,2,10,1,2170.2599999999998
logit,2015,3,12,SC,1882.6799999999998,420.24,2,4,8,0,2302.92
logit,2015,3,12,SD,1779.6399999999999,369.74,2,2,10,0,2149.38
logit,2015,3,12,SE,1729.1999999999998,381.76,1,6,6,1,2110.96
logit,2015,3,12,SF,2051.3,449.38,2,4,7,1,2500.6800000000003
logit,2015,3,12,SG,2009.08,437.74,2,6,5,1,2446.8199999999997
logit,2015,3,13,SA,1783.0199999999998,291.98,2,7,5,0,2075.0
logit,2015,3,13,SB,1793.2400000000002,353.30000000000007,1,2,10,1,2146.5400000000004
logit,2015,3,13,SC,1610.62,351.24,2,4,6,2,1961.86
logit,2015,3,13,SD,1492.0800000000002,248.1,2,3,9,0,1740.18
logit,2015,3,13,SE,1823.24,362.7,1,6,6,1,2185.94
logit,2015,3,13,SF,1857.78,311.6,2,4,6,2,2169.38
logit,2015,3,13,SG,1893.8200000000002,354.53999999999996,2,6,5,1,2248.36
logit,2015,3,14,SA,1771.4,453.44,2,5,6,1,2224.84
logit,2015,3,14,SB,1582.3400000000001,253.70000000000002,1,2,10,1,1836.0400000000002
logit,2015,3,14,SC,1618.6799999999998,255.7,2,6,5,1,1874.3799999999999
logit,2015,3,14,SD,1445.94,194.7,1,2,10,1,1640.64
logit,2015,3,14,SE,1655.54,259.7,1,6,6,1,1915.24
logit,2015,3,14,SF,1627.84,226.2,1,4,8,1,1854.04
logit,2015,3,14,SG,1759.6200000000001,279.94,2,7,3,2,2039.5600000000002
logit,2015,3,15,SA,1884.38,409.44,2,5,7,0,2293.82
logit,2015,3,15,SB,1787.1,423.74,2,2,9,1,2210.84
logit,2015,3,15,SC,1770.6799999999998,389.14,2,5,5,2,2159.8199999999997
logit,2015,3,15,SD,1670.64,414.0,1,2,10,1,2084.6400000000003
logit,2015,3,15,SE,1762.8,365.3,1,6,6,1,2128.1
logit,2015,3,15,SF,1713.3200000000002,376.14,2,4,6,2,2089.46
logit,2015,3,15,SG,1648.7199999999998,351.53999999999996,2,6,4,2,2000.2599999999998
logit,2015,3,16,SA,1927.8000000000002,302.78,2,5,6,1,2230.58
logit,2015,3,16,SB,1731.1399999999999,333.0,1,2,10,1,2064.14
logit,2015,3,16,SC,1898.1399999999999,325.78,2,5,6,1,2223.92
logit,2015,3,16,SD,1745.44,324.3,1,2,10,1,2069.7400000000002
logit,2015,3,16,SE,1640.46,359.20000000000005,2,6,6,0,1999.66
logit,2015,3,16,SF,1819.94,351.5,1,4,8,1,2171.44
logit,2015,3,16,SG,1876.1399999999999,325.08000000000004,2,6,5,1,2201.22
logit,2015,3,17,SA,1855.2399999999998,343.2,2,8,3,1,2198.4399999999996
logit,2015,3,17,SB,1806.44,391.3,1,2,10,1,2197.7400000000002
logit,2015,3,17,SC,1802.14,367.03999999999996,2,7,4,1,2169.1800000000003
logit,2015,3,17,SD,1573.2199999999998,330.34,2,2,10,0,1903.5599999999997
logit,2015,3,17,SE,1814.2399999999998,321.84000000000003,2,5,7,0,2136.08
logit,2015,3,17,SF,1776.2599999999998,356.46000000000004,2,4,7,1,2132.72
logit,2015,3,17,SG,1802.14,367.03999999999996,2,7,4,1,2169.1800000000003
logit,2015,3,18,SA,1750.8600000000001,409.84000000000003,2,7,5,0,2160.7000000000003
logit,2015,3,18,SB,1709.2400000000002,318.48,2,2,8,2,2027.7200000000003
logit,2015,3,18,SC,1822.04,355.8,1,6,5,2,2177.84
logit,2015,3,18,SD,1674.6799999999998,354.71999999999997,2,2,10,0,2029.3999999999999
logit,2015,3,18,SE,1761.64,359.9,1,6,6,1,2121.54
logit,2015,3,18,SF,1861.3600000000001,354.96000000000004,2,4,6,2,2216.32
logit,2015,3,18,SG,1601.82,294.04,2,8,4,0,1895.86
logit,2015,3,19,SA,1893.7600000000002,438.74,1,6,6,1,2332.5
logit,2015,3,19,SB,1953.3000000000002,355.3,1,2,10,1,2308.6000000000004
logit,2015,3,19,SC,1683.16,298.96000000000004,2,4,6,2,1982.1200000000001
logit,2015,3,19,SD,1867.6799999999998,367.04,2,2,10,0,2234.72
logit,2015,3,19,SE,1632.76,291.76,2,4,6,2,1924.52
logit,2015,3,19,SF,1671.38,320.9,2,5,5,2,1992.2800000000002
logit,2015,3,19,SG,1564.28,254.4,2,7,3,2,1818.68
logit,2015,4,0,SA,1788.28,347.74,2,7,5,0,2136.02
logit,2015,4,0,SB,1750.64,320.20000000000005,1,2,10,1,2070.84
logit,2015,4,0,SC,1695.5,441.28000000000003,2,6,6,0,2136.78
logit,2015,4,0,SD,1638.1399999999999,288.6,1,2,10,1,1926.7399999999998
logit,2015,4,0,SE,1715.7,405.44,2,4,8,0,2121.14
logit,2015,4,0,SF,1810.2,362.64,2,4,6,2,2172.84
logit,2015,4,0,SG,1726.0,375.88,2,6,6,0,2101.88
logit,2015,4,1,SA,1796.5400000000002,306.62,2,6,5,1,2103.1600000000003
logit,2015,4,1,SB,1768.88,307.64,2,2,9,1,2076.52
logit,2015,4,1,SC,1753.94,288.18,2,5,6,1,2042.1200000000001
logit,2015,4,1,SD,1698.1799999999998,296.32,2,2,10,0,1994.4999999999998
logit,2015,4,1,SE,1575.24,245.79999999999998,1,6,6,1,1821.04
logit,2015,4,1,SF,1450.5400000000002,219.0,1,4,8,1,1669.5400000000002
logit,2015,4,1,SG,1640.44,215.4,1,8,4,1,1855.8400000000001
logit,2015,4,2,SA,1718.6799999999998,396.0,2,7,5,0,2114.68
logit,2015,4,2,SB,1779.8400000000001,390.4,1,2,10,1,2170.2400000000002
logit,2015,4,2,SC,1980.3600000000001,324.64,1,5,7,1,2305.0
logit,2015,4,2,SD,1758.7800000000002,310.6,2,2,9,1,2069.38
logit,2015,4,2,SE,1894.46,323.68,2,5,7,0,2218.14
logit,2015,4,2,SF,1900.4,379.26,2,4,6,2,2279.66
logit,2015,4,2,SG,1701.0000000000002,262.36,1,6,6,1,1963.3600000000001
logit,2015,4,3,SA,1571.52,260.53999999999996,2,6,6,0,1832.06
logit,2015,4,3,SB,1835.2399999999998,352.29999999999995,1,2,10,1,2187.54
logit,2015,4,3,SC,1865.62,326.9,2,6,5,1,2192.52
logit,2015,4,3,SD,1592.54,290.2,1,2,10,1,1882.74
logit,2015,4,3,SE,1465.4,309.14,2,5,7,0,1774.54
logit,2015,4,3,SF,1460.3600000000001,226.36,2,4,6,2,1686.7200000000003
logit,2015,4,3,SG,1865.62,326.9,2,6,5,1,2192.52
logit,2015,4,4,SA,1807.34,360.4,2,7,5,0,2167.74
logit,2015,4,4,SB,1771.44,366.2,1,2,10,1,2137.64
logit,2015,4,4,SC,1884.14,409.20000000000005,2,4,6,2,2293.34
logit,2015,4,4,SD,1916.7199999999998,354.44,2,2,10,0,2271.16
logit,2015,4,4,SE,1870.7400000000002,390.9,2,5,7,0,2261.6400000000003
logit,2015,4,4,SF,1722.66,414.66,2,4,6,2,2137.32
logit,2015,4,4,SG,1812.1200000000001,443.4,2,6,5,1,2255.52
logit,2015,4,5,SA,1708.3600000000001,328.84000000000003,2,8,3,1,2037.2000000000003
logit,2015,4,5,SB,1774.3400000000001,314.6,1,2,10,1,2088.94
logit,2015,4,5,SC,1873.96,395.09999999999997,2,8,3,1,2269.06
logit,2015,4,5,SD,1774.3400000000001,314.6,1,2,10,1,2088.94
logit,2015,4,5,SE,1602.3,322.86,1,6,6,1,1925.1599999999999
logit,2015,4,5,SF,1754.96,251.26000000000002,2,4,6,2,2006.22
logit,2015,4,5,SG,1873.96,395.09999999999997,2,8,3,1,2269.06
logit,2015,4,6,SA,1904.8,287.38,2,5,5,2,2192.18
logit,2015,4,6,SB,1522.24,275.3,1,2,10,1,1797.54
logit,2015,4,6,SC,1694.42,311.3,2,7,4,1,2005.72
logit,2015,4,6,SD,1534.1399999999999,314.8,1,2,10,1,1848.9399999999998
logit,2015,4,6,SE,1718.3000000000002,301.15999999999997,1,5,7,1,2019.46
logit,2015,4,6,SF,1776.66,385.96000000000004,2,4,6,2,2162.62
logit,2015,4,6,SG,1736.38,311.14,2,5,6,1,2047.52
logit,2015,4,7,SA,2136.32,434.70000000000005,2,5,6,1,2571.0200000000004
logit,2015,4,7,SB,1894.7000000000003,427.54,1,2,10,1,2322.2400000000002
logit,2015,4,7,SC,2013.36,476.4,2,6,5,1,2489.7599999999998
logit,2015,4,7,SD,1896.6,427.54,1,2,10,1,2324.14
logit,2015,4,7,SE,2023.1599999999999,455.4,2,6,5,1,2478.56
logit,2015,4,7,SF,2010.4599999999998,423.9,2,4,6,2,2434.3599999999997
logit,2015,4,7,SG,1950.46,458.14,2,7,3,2,2408.6
logit,2015,4,8,SA,1662.9,308.94,2,5,7,0,1971.8400000000001
logit,2015,4,8,SB,1821.74,395.4,1,2,10,1,2217.14
logit,2015,4,8,SC,1866.4,388.44000000000005,2,3,8,1,2254.84
logit,2015,4,8,SD,1753.14,350.9,1,2,10,1,2104.04
logit,2015,4,8,SE,1826.56,331.20000000000005,2,4,8,0,2157.76
logit,2015,4,8,SF,1850.92,377.64,2,4,7,1,2228.56
logit,2015,4,8,SG,1963.2000000000003,389.24,2,5,6,1,2352.4400000000005
logit,2015,4,9,SA,1868.02,401.46000000000004,2,6,5,1,2269.48
logit,2015,4,9,SB,1888.2,357.1,1,2,10,1,2245.3
logit,2015,4,9,SC,1785.3400000000001,386.96000000000004,2,6,5,1,2172.3
logit,2015,4,9,SD,1722.1399999999999,338.5,1,2,10,1,2060.64
logit,2015,4,9,SE,1868.64,386.0,2,4,8,0,2254.6400000000003
logit,2015,4,9,SF,1802.2200000000003,366.2,2,4,7,1,2168.42
logit,2015,4,9,SG,1785.3400000000001,386.96000000000004,2,6,5,1,2172.3
logit,2015,4,10,SA,1827.72,369.64000000000004,2,5,6,1,2197.36
logit,2015,4,10,SB,1555.8200000000002,257.14,2,2,9,1,1812.96
logit,2015,4,10,SC,1835.3,268.84000000000003,1,3,8,2,2104.14
logit,2015,4,10,SD,1576.42,283.64,2,2,10,0,1860.06
logit,2015,4,10,SE,1785.9,250.94,1,3,9,1,2036.8400000000001
logit,2015,4,10,SF,1612.62,265.34000000000003,2,4,6,2,1877.96
logit,2015,4,10,SG,1614.8999999999999,319.86,1,5,7,1,1934.7599999999998
logit,2015,4,11,SA,1862.7599999999998,356.24,1,6,6,1,2219.0
logit,2015,4,11,SB,1674.2,297.03999999999996,2,2,9,1,1971.24
logit,2015,4,11,SC,1569.8000000000002,277.96,1,6,5,2,1847.7600000000002
logit,2015,4,11,SD,1592.52,262.14,2,2,10,0,1854.6599999999999
logit,2015,4,11,SE,1747.96,355.7,2,6,5,1,2103.66
logit,2015,4,11,SF,1821.6000000000001,320.76,2,4,6,2,2142.36
logit,2015,4,11,SG,1569.8000000000002,277.96,1,6,5,2,1847.7600000000002
logit,2015,4,12,SA,1783.0,340.54,1,9,3,1,2123.54
logit,2015,4,12,SB,1847.54,334.0,1,2,10,1,2181.54
logit,2015,4,12,SC,1705.26,266.7,2,5,6,1,1971.96
logit,2015,4,12,SD,1866.7400000000002,385.9,1,2,10,1,2252.6400000000003
logit,2015,4,12,SE,1548.02,158.83999999999997,2,5,6,1,1706.86
logit,2015,4,12,SF,1838.12,366.8,2,4,6,2,2204.92
logit,2015,4,12,SG,1705.26,266.7,2,5,6,1,1971.96
logit,2015,4,13,SA,1660.6999999999998,346.36,1,8,4,1,2007.06
logit,2015,4,13,SB,1679.3600000000001,292.76,2,2,8,2,1972.1200000000001
logit,2015,4,13,SC,1712.52,366.42,2,5,5,2,2078.94
logit,2015,4,13,SD,1784.46,352.74,1,3,9,1,2137.2
logit,2015,4,13,SE,1801.16,381.76,1,6,6,1,2182.92
logit,2015,4,13,SF,1679.1,278.26,1,4,8,1,1957.36
logit,2015,4,13,SG,1664.1999999999998,359.65999999999997,1,7,5,1,2023.8599999999997
logit,2015,4,14,SA,1868.8400000000001,414.44,2,4,7,1,2283.28
logit,2015,4,14,SB,1857.44,315.79999999999995,1,2,10,1,2173.24
logit,2015,4,14,SC,1858.24,436.3,1,2,9,2,2294.54
logit,2015,4,14,SD,1819.3400000000001,350.2,1,2,10,1,2169.54
logit,2015,4,14,SE,1617.9,305.46,2,2,9,1,1923.3600000000001
logit,2015,4,14,SF,2036.3000000000002,416.14,2,4,7,1,2452.44
logit,2015,4,14,SG,2036.3000000000002,416.14,2,4,7,1,2452.44
logit,2015,4,15,SA,1783.6200000000001,399.05999999999995,2,6,6,0,2182.6800000000003
logit,2015,4,15,SB,1548.54,222.2,1,2,10,1,1770.74
logit,2015,4,15,SC,1601.08,288.4,2,4,7,1,1889.48
logit,2015,4,15,SD,1788.8400000000001,316.0,1,2,10,1,2104.84
logit,2015,4,15,SE,1601.48,291.7,2,5,7,0,1893.18
logit,2015,4,15,SF,1848.5,326.54,2,4,6,2,2175.04
logit,2015,4,15,SG,1611.88,329.04,2,6,6,0,1940.92
logit,2015,4,16,SA,2003.72,317.96000000000004,2,5,6,1,2321.6800000000003
logit,2015,4,16,SB,1796.1399999999999,416.9,1,2,10,1,2213.04
logit,2015,4,16,SC,1862.7200000000003,330.74,2,5,5,2,2193.46
logit,2015,4,16,SD,1843.24,372.5,1,2,10,1,2215.74
logit,2015,4,16,SE,1825.2400000000002,325.7,1,6,6,1,2150.94
logit,2015,4,16,SF,1725.0800000000002,284.94,2,4,7,1,2010.0200000000002
logit,2015,4,16,SG,1980.94,332.68,2,7,4,1,2313.62
logit,2015,4,17,SA,1989.02,429.48,2,5,6,1,2418.5
logit,2015,4,17,SB,1504.44,269.4,1,2,10,1,1773.8400000000001
logit,2015,4,17,SC,1857.72,402.69999999999993,2,4,7,1,2260.42
logit,2015,4,17,SD,1685.8400000000001,340.8,1,2,10,1,2026.64
logit,2015,4,17,SE,1764.24,356.1,1,3,9,1,2120.34
logit,2015,4,17,SF,1788.02,382.4,2,4,6,2,2170.42
logit,2015,4,17,SG,1803.02,366.29999999999995,2,7,4,1,2169.3199999999997
logit,2015,4,18,SA,2022.1599999999999,422.08,2,6,5,1,2444.24
logit,2015,4,18,SB,1798.6,350.74,1,2,10,1,2149.34
logit,2015,4,18,SC,2100.74,443.59999999999997,2,3,7,2,2544.3399999999997
logit,2015,4,18,SD,1650.84,304.03999999999996,2,2,10,0,1954.8799999999999
logit,2015,4,18,SE,2007.24,453.67999999999995,2,4,7,1,2460.92
logit,2015,4,18,SF,2056.0,424.14,2,4,6,2,2480.14
logit,2015,4,18,SG,2042.32,422.0,2,6,4,2,2464.3199999999997
logit,2015,4,19,SA,1801.6,308.65999999999997,1,6,6,1,2110.2599999999998
logit,2015,4,19,SB,1539.14,289.1,1,2,10,1,1828.2400000000002
logit,2015,4,19,SC,1822.82,332.26,2,5,6,1,2155.08
logit,2015,4,19,SD,1652.3400000000001,275.9,1,2,10,1,1928.2400000000002
logit,2015,4,19,SE,1791.5,313.2,1,7,5,1,2104.7
logit,2015,4,19,SF,1681.52,332.14,2,4,6,2,2013.6599999999999
logit,2015,4,19,SG,1770.5,330.9,2,8,3,1,2101.4
logit,2015,5,0,SA,1768.98,399.03999999999996,2,5,6,1,2168.02
logit,2015,5,0,SB,1753.54,401.1,1,2,10,1,2154.64
logit,2015,5,0,SC,2077.16,508.34,1,5,7,1,2585.5
logit,2015,5,0,SD,1593.7,342.96,2,2,9,1,1936.66
logit,2015,5,0,SE,1992.56,511.04,1,4,8,1,2503.6
logit,2015,5,0,SF,1933.12,313.64,2,4,6,2,2246.7599999999998
logit,2015,5,0,SG,2092.82,447.68,1,5,7,1,2540.5
logit,2015,5,1,SA,1706.7800000000002,433.24,2,7,5,0,2140.0200000000004
logit,2015,5,1,SB,1694.44,357.90000000000003,1,2,10,1,2052.34
logit,2015,5,1,SC,1876.26,365.28,2,7,4,1,2241.54
logit,2015,5,1,SD,1656.32,317.14,2,2,10,0,1973.46
logit,2015,5,1,SE,1502.2799999999997,360.44,2,7,5,0,1862.7199999999998
logit,2015,5,1,SF,1971.3000000000002,378.03999999999996,2,4,6,2,2349.34
logit,2015,5,1,SG,1876.26,365.28,2,7,4,1,2241.54
logit,2015,5,2,SA,1617.08,383.32,2,6,6,0,2000.3999999999999
logit,2015,5,2,SB,1678.8000000000002,397.15999999999997,1,2,10,1,2075.96
logit,2015,5,2,SC,1814.76,386.26,2,3,7,2,2201.02
logit,2015,5,2,SD,2083.62,390.48,1,2,10,1,2474.1
logit,2015,5,2,SE,1827.6599999999999,391.26,1,3,9,1,2218.92
logit,2015,5,2,SF,1866.58,409.84000000000003,2,4,7,1,2276.42
logit,2015,5,2,SG,1920.98,375.14,2,6,4,2,2296.12
logit,2015,5,3,SA,1760.94,413.65999999999997,2,5,6,1,2174.6
logit,2015,5,3,SB,1613.94,337.3,1,2,10,1,1951.24
logit,2015,5,3,SC,1993.8,408.53999999999996,2,4,7,1,2402.34
logit,2015,5,3,SD,1628.3400000000001,319.1,1,2,10,1,1947.44
logit,2015,5,3,SE,1862.44,388.6,1,4,8,1,2251.04
logit,2015,5,3,SF,1857.2,399.46000000000004,2,4,6,2,2256.66
logit,2015,5,3,SG,1631.24,286.6,1,6,6,1,1917.8400000000001
logit,2015,5,4,SA,2059.8,403.14,1,7,5,1,2462.94
logit,2015,5,4,SB,1641.74,325.9,1,2,10,1,1967.6399999999999
logit,2015,5,4,SC,1890.2399999999998,405.14,2,7,4,1,2295.3799999999997
logit,2015,5,4,SD,1898.44,408.4,1,2,10,1,2306.84
logit,2015,5,4,SE,1890.6999999999998,405.53999999999996,1,7,5,1,2296.24
logit,2015,5,4,SF,1858.3,306.34,2,4,7,1,2164.64
logit,2015,5,4,SG,1880.96,319.08,2,7,4,1,2200.04
logit,2015,5,5,SA,1727.04,340.5,1,6,6,1,2067.54
logit,2015,5,5,SB,1536.94,360.79999999999995,1,2,10,1,1897.74
logit,2015,5,5,SC,1548.7399999999998,365.0,1,7,5,1,1913.7399999999998
logit,2015,5,5,SD,1545.6399999999999,354.0,1,2,10,1,1899.6399999999999
logit,2015,5,5,SE,1548.7399999999998,365.0,1,7,5,1,1913.7399999999998
logit,2015,5,5,SF,1679.6,348.36,2,4,6,2,2027.96
logit,2015,5,5,SG,1604.2399999999998,341.7,1,7,5,1,1945.9399999999998
logit,2015,5,6,SA,1678.8,249.3,2,7,5,0,1928.1
logit,2015,5,6,SB,1537.7399999999998,263.2,1,2,10,1,1800.9399999999998
logit,2015,5,6,SC,1775.6999999999998,344.44,2,6,5,1,2120.14
logit,2015,5,6,SD,1721.3400000000001,280.90000000000003,1,2,10,1,2002.2400000000002
logit,2015,5,6,SE,1558.6999999999998,287.44,2,6,6,0,1846.1399999999999
logit,2015,5,6,SF,1636.6,274.8,2,4,7,1,1911.3999999999999
logit,2015,5,6,SG,1775.6999999999998,344.44,2,6,5,1,2120.14
logit,2015,5,7,SA,1813.6799999999998,358.14,2,6,5,1,2171.8199999999997
logit,2015,5,7,SB,1826.42,388.24,2,2,9,1,2214.66
logit,2015,5,7,SC,1948.3000000000002,466.08000000000004,2,6,5,1,2414.38
logit,2015,5,7,SD,1654.92,330.93999999999994,2,2,10,0,1985.8600000000001
logit,2015,5,7,SE,1744.1599999999999,383.86,2,6,6,0,2128.02
logit,2015,5,7,SF,1779.52,244.64,2,4,7,1,2024.1599999999999
logit,2015,5,7,SG,1948.3000000000002,466.08000000000004,2,6,5,1,2414.38
logit,2015,5,8,SA,1931.7600000000002,384.04,1,6,6,1,2315.8
logit,2015,5,8,SB,1794.94,343.0,1,2,10,1,2137.94
logit,2015,5,8,SC,1875.7400000000002,401.94,2,6,5,1,2277.6800000000003
logit,2015,5,8,SD,1660.64,305.8,1,2,10,1,1966.44
logit,2015,5,8,SE,1799.06,351.16,1,6,6,1,2150.22
logit,2015,5,8,SF,1991.8000000000002,401.74,2,4,6,2,2393.54
logit,2015,5,8,SG,1730.08,295.94,2,7,4,1,2026.02
logit,2015,5,9,SA,1970.0,393.53999999999996,1,8,4,1,2363.54
logit,2015,5,9,SB,1709.14,384.5,1,2,10,1,2093.6400000000003
logit,2015,5,9,SC,1737.98,287.5,2,6,5,1,2025.48
logit,2015,5,9,SD,1562.44,301.7,1,2,10,1,1864.14
logit,2015,5,9,SE,1718.04,276.4,1,7,5,1,1994.44
logit,2015,5,9,SF,1465.0,216.24,2,4,6,2,1681.24
logit,2015,5,9,SG,1587.68,296.03999999999996,2,8,4,0,1883.72
logit,2015,5,10,SA,1682.3000000000002,391.74,2,5,6,1,2074.04
logit,2015,5,10,SB,1815.6399999999999,376.29999999999995,1,2,10,1,2191.9399999999996
logit,2015,5,10,SC,1678.7200000000003,379.84,2,4,7,1,2058.5600000000004
logit,2015,5,10,SD,1723.6399999999999,402.6,1,2,10,1,2126.24
logit,2015,5,10,SE,1593.52,373.74,2,5,7,0,1967.26
logit,2015,5,10,SF,1787.58,347.79999999999995,2,4,7,1,2135.38
logit,2015,5,10,SG,1809.6200000000001,315.14,2,7,4,1,2124.76
logit,2015,5,11,SA,1754.1,312.74,1,4,8,1,2066.84
logit,2015,5,11,SB,1875.94,368.2,1,2,10,1,2244.14
logit,2015,5,11,SC,1602.58,263.14,2,6,4,2,1865.7199999999998
logit,2015,5,11,SD,1941.54,362.9,1,2,10,1,2304.44
logit,2015,5,11,SE,1488.18,231.84000000000003,2,7,5,0,1720.02
logit,2015,5,11,SF,1520.48,297.6,2,4,7,1,1818.08
logit,2015,5,11,SG,1732.8000000000002,327.1,2,8,3,1,2059.9
logit,2015,5,12,SA,1747.92,428.22,2,6,6,0,2176.1400000000003
logit,2015,5,12,SB,1766.1399999999999,397.40000000000003,1,2,10,1,2163.54
logit,2015,5,12,SC,1806.04,438.88000000000005,2,5,5,2,2244.92
logit,2015,5,12,SD,1756.1399999999999,449.20000000000005,1,2,10,1,2205.34
logit,2015,5,12,SE,1769.84,433.98,2,5,6,1,2203.8199999999997
logit,2015,5,12,SF,1918.52,411.64,2,4,6,2,2330.16
logit,2015,5,12,SG,1718.74,348.88,2,6,4,2,2067.62
logit,2015,5,13,SA,1831.7000000000003,332.65999999999997,1,7,5,1,2164.36
logit,2015,5,13,SB,1554.54,382.0,1,2,10,1,1936.54
logit,2015,5,13,SC,1773.48,411.7,2,7,4,1,2185.18
logit,2015,5,13,SD,1663.64,322.9,1,3,9,1,1986.54
logit,2015,5,13,SE,1753.8400000000001,377.3,1,7,5,1,2131.1400000000003
logit,2015,5,13,SF,1691.8,384.84,2,4,6,2,2076.64
logit,2015,5,13,SG,1623.78,317.70000000000005,2,8,3,1,1941.48
logit,2015,5,14,SA,1976.36,311.98,2,6,6,0,2288.34
logit,2015,5,14,SB,1734.1399999999999,305.6,1,2,10,1,2039.7399999999998
logit,2015,5,14,SC,1914.8400000000001,406.16,2,6,5,1,2321.0
logit,2015,5,14,SD,1885.6399999999999,338.5,1,2,10,1,2224.14
logit,2015,5,14,SE,1753.3999999999999,283.36,1,6,6,1,2036.7599999999998
logit,2015,5,14,SF,1550.1200000000001,283.74,2,4,6,2,1833.8600000000001
logit,2015,5,14,SG,1968.32,376.90000000000003,2,6,5,1,2345.22
logit,2015,5,15,SA,1763.1,344.34000000000003,2,4,8,0,2107.44
logit,2015,5,15,SB,1673.04,312.7,1,2,10,1,1985.74
logit,2015,5,15,SC,1786.6799999999998,373.40000000000003,2,4,6,2,2160.08
logit,2015,5,15,SD,1685.3400000000001,299.4,1,2,10,1,1984.7400000000002
logit,2015,5,15,SE,1755.1399999999999,377.5,1,5,7,1,2132.64
logit,2015,5,15,SF,1612.3200000000002,280.84,2,4,6,2,1893.16
logit,2015,5,15,SG,1854.6399999999999,351.1,1,7,4,2,2205.74
logit,2015,5,16,SA,1952.0,406.97999999999996,2,6,6,0,2358.98
logit,2015,5,16,SB,1518.04,296.6,1,2,10,1,1814.6399999999999
logit,2015,5,16,SC,1917.2600000000002,397.26,2,5,6,1,2314.5200000000004
logit,2015,5,16,SD,1648.9399999999998,371.1,1,2,10,1,2020.04
logit,2015,5,16,SE,1894.82,378.24,2,5,7,0,2273.06
logit,2015,5,16,SF,1990.22,458.04,2,4,6,2,2448.26
logit,2015,5,16,SG,1917.2799999999997,402.20000000000005,2,7,4,1,2319.4799999999996
logit,2015,5,17,SA,1859.1999999999998,349.76,1,5,7,1,2208.96
logit,2015,5,17,SB,1518.54,263.6,1,2,10,1,1782.1399999999999
logit,2015,5,17,SC,1707.1599999999999,285.4,2,6,5,1,1992.56
logit,2015,5,17,SD,1606.64,276.7,1,2,10,1,1883.3400000000001
logit,2015,5,17,SE,1712.6,296.03999999999996,1,6,6,1,2008.6399999999999
logit,2015,5,17,SF,1609.98,268.7,2,4,7,1,1878.68
logit,2015,5,17,SG,1727.76,301.7,2,7,4,1,2029.46
logit,2015,5,18,SA,1646.1999999999998,314.24,2,6,6,0,1960.4399999999998
logit,2015,5,18,SB,1906.04,358.3,1,2,10,1,2264.34
logit,2015,5,18,SC,1807.16,333.46000000000004,2,6,4,2,2140.62
logit,2015,5,18,SD,1906.04,358.3,1,2,10,1,2264.34
logit,2015,5,18,SE,1793.06,318.96,2,6,5,1,2112.02
logit,2015,5,18,SF,1948.6599999999999,453.76,2,4,6,2,2402.42
logit,2015,5,18,SG,1764.18,229.5,2,7,3,2,1993.68
logit,2015,5,19,SA,1848.3600000000001,410.36,1,7,5,1,2258.7200000000003
logit,2015,5,19,SB,1719.14,384.2,1,2,10,1,2103.34
logit,2015,5,19,SC,1936.6,379.34,2,5,6,1,2315.94
logit,2015,5,19,SD,1606.64,302.2,1,2,10,1,1908.8400000000001
logit,2015,5,19,SE,1863.2,418.34,2,5,7,0,2281.54
logit,2015,5,19,SF,1930.22,382.20000000000005,2,4,6,2,2312.42
logit,2015,5,19,SG,1878.82,331.0,2,7,4,1,2209.8199999999997
logit,2015,6,0,SA,1808.08,343.1,2,7,5,0,2151.18
logit,2015,6,0,SB,1897.1000000000001,335.0,1,2,10,1,2232.1000000000004
logit,2015,6,0,SC,1893.2600000000002,297.06,1,3,8,2,2190.32
logit,2015,6,0,SD,1574.3600000000001,251.46,2,2,9,1,1825.8200000000002
logit,2015,6,0,SE,1853.08,317.96,2,4,7,1,2171.04
logit,2015,6,0,SF,1894.2200000000003,257.14,2,4,6,2,2151.36
logit,2015,6,0,SG,1793.86,278.74,1,7,5,1,2072.6
logit,2015,6,1,SA,1983.7200000000003,246.38,1,7,5,1,2230.1000000000004
logit,2015,6,1,SB,1815.7600000000002,351.66,1,2,10,1,2167.42
logit,2015,6,1,SC,1808.9,366.53999999999996,2,6,4,2,2175.44
logit,2015,6,1,SD,1744.3000000000002,318.96,1,2,10,1,2063.26
logit,2015,6,1,SE,1803.9,356.96,1,8,4,1,2160.86
logit,2015,6,1,SF,1892.8600000000001,408.9,2,4,6,2,2301.76
logit,2015,6,1,SG,1808.9,366.53999999999996,2,6,4,2,2175.44
logit,2015,6,2,SA,1710.26,277.46000000000004,2,7,4,1,1987.72
logit,2015,6,2,SB,1865.5,435.1,1,2,10,1,2300.6
logit,2015,6,2,SC,1686.06,243.56,2,7,3,2,1929.62
logit,2015,6,2,SD,1865.5,435.1,1,2,10,1,2300.6
logit,2015,6,2,SE,1818.6,303.56,1,7,5,1,2122.16
logit,2015,6,2,SF,1704.0000000000002,344.46000000000004,2,4,6,2,2048.46
